"X","date","discharge_modeled","Elmt_ID","flowing","topaz_id","Permanent_Identifier"
211180,"2020-07-21",0.00321770833333333,123,1,414,2074
211181,"2020-07-21",0,124,0,404,2080
211182,"2020-07-21",0,125,0,NA,NA
211183,"2020-07-21",0,126,0,NA,NA
211184,"2020-07-21",0.00146805555555556,127,1,374,2085
211185,"2020-07-21",0.00606863425925926,128,1,364,2047
211186,"2020-07-21",0.00606863425925926,128,1,364,2041
211187,"2020-07-21",0.00606863425925926,128,1,364,2043
211188,"2020-07-21",0.00753090277777778,129,1,NA,NA
211189,"2020-07-21",0.00800347222222222,130,1,NA,NA
211190,"2020-07-21",0.0084349537037037,131,1,NA,NA
211191,"2020-07-21",0.00190023148148148,132,1,324,2003
211192,"2020-07-21",0.0104431712962963,133,1,NA,NA
211193,"2020-07-21",0.0126085648148148,134,1,304,2007
211194,"2020-07-21",0.0174019675925926,135,1,294,2038
211195,"2020-07-21",0.0221769675925926,136,1,NA,NA
211196,"2020-07-21",0.00639618055555556,137,1,274,2060
211197,"2020-07-21",0.00639618055555556,137,1,274,2064
211198,"2020-07-21",0.00639618055555556,137,1,274,2072
211199,"2020-07-21",0.00639618055555556,137,1,274,2016
211200,"2020-07-21",0.00639618055555556,137,1,274,2052
211201,"2020-07-21",0.00639618055555556,137,1,274,2050
211202,"2020-07-21",0.0290310185185185,138,1,264,2025
211203,"2020-07-21",0.00165960648148148,139,1,254,2011
211204,"2020-07-21",0.00279641203703704,140,1,244,2057
211205,"2020-07-21",0.00279641203703704,140,1,244,2019
211206,"2020-07-21",0.00480844907407407,141,1,234,2059
211207,"2020-07-21",0.00480844907407407,141,1,234,2009
211208,"2020-07-21",0.00107708333333333,142,1,224,2045
211209,"2020-07-21",0.00587974537037037,143,1,NA,NA
211210,"2020-07-21",0.00199386574074074,144,1,204,2021
211211,"2020-07-21",0.00845810185185185,145,1,194,2082
211212,"2020-07-21",0.00154953703703704,146,1,184,2081
211213,"2020-07-21",0.0117402777777778,147,1,174,2040
211214,"2020-07-21",0.0117402777777778,147,1,174,2066
211215,"2020-07-21",0.0409546296296296,148,1,164,2033
211216,"2020-07-21",0.00131840277777778,149,1,154,2027
211217,"2020-07-21",0.00195972222222222,150,1,144,2056
211218,"2020-07-21",0.00225613425925926,151,1,NA,NA
211219,"2020-07-21",0.00409467592592593,152,1,124,2077
211220,"2020-07-21",0.00742731481481481,153,1,114,2002
211221,"2020-07-21",0.0121979166666667,154,1,104,2035
211222,"2020-07-21",0.0121979166666667,154,1,104,2067
211223,"2020-07-21",0.0121979166666667,154,1,104,2034
211224,"2020-07-21",0.0138739583333333,155,1,94,2022
211225,"2020-07-21",0.0553740740740741,156,1,84,2083
211226,"2020-07-21",0.00182523148148148,157,1,NA,NA
211227,"2020-07-21",0.0588510416666667,158,1,64,2004
211228,"2020-07-21",0.0778873842592593,159,1,54,2010
211229,"2020-07-21",0.0778873842592593,159,1,54,2084
211230,"2020-07-21",0.0778873842592593,159,1,54,2012
211231,"2020-07-21",0.0778873842592593,159,1,54,2068
211232,"2020-07-21",0.0825260416666667,160,1,44,2029
211233,"2020-07-21",0.0825260416666667,160,1,44,2058
211234,"2020-07-21",0.0825260416666667,160,1,44,2086
211235,"2020-07-21",0.0825260416666667,160,1,44,2048
211236,"2020-07-21",0.00498425925925926,161,1,34,2001
211237,"2020-07-21",0.00498425925925926,161,1,34,2078
211238,"2020-07-21",0.088584375,162,1,24,2039
211239,"2020-07-21",0.088584375,162,1,24,2024
211240,"2020-07-21",0.088584375,162,1,24,2051
211241,"2020-07-21",0.088584375,162,1,24,2046
211242,"2020-07-21",0.088584375,162,1,24,2005
211243,"2020-07-22",0.00202465277777778,108,1,564,2014
211244,"2020-07-22",0.00202465277777778,108,1,564,2076
211245,"2020-07-22",0.00224560185185185,109,1,554,2054
211246,"2020-07-22",0.00224560185185185,109,1,554,2015
211247,"2020-07-22",0.00224560185185185,109,1,554,2061
211248,"2020-07-22",0.00224560185185185,109,1,554,2079
211249,"2020-07-22",0.00310520833333333,110,1,544,2028
211250,"2020-07-22",0.00310520833333333,110,1,544,2018
211251,"2020-07-22",0.00310520833333333,110,1,544,2069
211252,"2020-07-22",0.00310520833333333,110,1,544,2062
211253,"2020-07-22",0.00310520833333333,110,1,544,2065
211254,"2020-07-22",0.00803310185185185,111,1,534,2063
211255,"2020-07-22",0.00803310185185185,111,1,534,2055
211256,"2020-07-22",0.00803310185185185,111,1,534,2037
211257,"2020-07-22",0.00803310185185185,111,1,534,2044
211258,"2020-07-22",0.00803310185185185,111,1,534,2026
211259,"2020-07-22",0.00803310185185185,111,1,534,2008
211260,"2020-07-22",0.00701828703703704,112,1,524,2071
211261,"2020-07-22",0.00701828703703704,112,1,524,2089
211262,"2020-07-22",0.00701828703703704,112,1,524,2075
211263,"2020-07-22",0.00701828703703704,112,1,524,2013
211264,"2020-07-22",0.00701828703703704,112,1,524,2073
211265,"2020-07-22",0.0150461805555556,113,1,NA,NA
211266,"2020-07-22",0.00221469907407407,114,1,504,2070
211267,"2020-07-22",0.0172556712962963,115,1,NA,NA
211268,"2020-07-22",0,116,0,484,2036
211269,"2020-07-22",0,116,0,484,2053
211270,"2020-07-22",0,116,0,484,2030
211271,"2020-07-22",0,116,0,484,2088
211272,"2020-07-22",0,117,0,474,2006
211273,"2020-07-22",0.00464965277777778,118,1,NA,NA
211274,"2020-07-22",0.00188865740740741,119,1,454,2032
211275,"2020-07-22",0.00188865740740741,119,1,454,2087
211276,"2020-07-22",0.00110208333333333,120,1,444,2020
211277,"2020-07-22",0,121,0,NA,NA
211278,"2020-07-22",0.00142071759259259,122,1,424,2031
211279,"2020-07-22",0.00142071759259259,122,1,424,2017
211280,"2020-07-22",0.00320509259259259,123,1,414,2049
211281,"2020-07-22",0.00320509259259259,123,1,414,2042
211282,"2020-07-22",0.00320509259259259,123,1,414,2074
211283,"2020-07-22",0,124,0,404,2080
211284,"2020-07-22",0,125,0,NA,NA
211285,"2020-07-22",0,126,0,NA,NA
211286,"2020-07-22",0.00145902777777778,127,1,374,2085
211287,"2020-07-22",0.00600636574074074,128,1,364,2047
211288,"2020-07-22",0.00600636574074074,128,1,364,2041
211289,"2020-07-22",0.00600636574074074,128,1,364,2043
211290,"2020-07-22",0.00746018518518519,129,1,NA,NA
211291,"2020-07-22",0.00792789351851852,130,1,NA,NA
211292,"2020-07-22",0.00835474537037037,131,1,NA,NA
211293,"2020-07-22",0.00188518518518519,132,1,324,2003
211294,"2020-07-22",0.0103471064814815,133,1,NA,NA
211295,"2020-07-22",0.0124873842592593,134,1,304,2007
211296,"2020-07-22",0.0172612268518519,135,1,294,2038
211297,"2020-07-22",0.0220024305555556,136,1,NA,NA
211298,"2020-07-22",0.00634710648148148,137,1,274,2060
211299,"2020-07-22",0.00634710648148148,137,1,274,2064
211300,"2020-07-22",0.00634710648148148,137,1,274,2072
211301,"2020-07-22",0.00634710648148148,137,1,274,2016
211302,"2020-07-22",0.00634710648148148,137,1,274,2052
211303,"2020-07-22",0.00634710648148148,137,1,274,2050
211304,"2020-07-22",0.0288049768518519,138,1,264,2025
211305,"2020-07-22",0.00165046296296296,139,1,254,2011
211306,"2020-07-22",0.0027787037037037,140,1,244,2057
211307,"2020-07-22",0.0027787037037037,140,1,244,2019
211308,"2020-07-22",0.00478032407407407,141,1,234,2059
211309,"2020-07-22",0.00478032407407407,141,1,234,2009
211310,"2020-07-22",0.00106851851851852,142,1,224,2045
211311,"2020-07-22",0.00584363425925926,143,1,NA,NA
211312,"2020-07-22",0.00197037037037037,144,1,204,2021
211313,"2020-07-22",0.00839664351851852,145,1,194,2082
211314,"2020-07-22",0.00153668981481481,146,1,184,2081
211315,"2020-07-22",0.011658912037037,147,1,174,2040
211316,"2020-07-22",0.011658912037037,147,1,174,2066
211317,"2020-07-22",0.0406460648148148,148,1,164,2033
211318,"2020-07-22",0.00130543981481482,149,1,154,2027
211319,"2020-07-22",0.00193726851851852,150,1,144,2056
211320,"2020-07-22",0.00223518518518519,151,1,NA,NA
211321,"2020-07-22",0.00405844907407407,152,1,124,2077
211322,"2020-07-22",0.00736099537037037,153,1,114,2002
211323,"2020-07-22",0.0120810185185185,154,1,104,2035
211324,"2020-07-22",0.0120810185185185,154,1,104,2067
211325,"2020-07-22",0.0120810185185185,154,1,104,2034
211326,"2020-07-22",0.0137424768518519,155,1,94,2022
211327,"2020-07-22",0.054930787037037,156,1,84,2083
211328,"2020-07-22",0.00180219907407407,157,1,NA,NA
211329,"2020-07-22",0.058377662037037,158,1,64,2004
211330,"2020-07-22",0.0772560185185185,159,1,54,2010
211331,"2020-07-22",0.0772560185185185,159,1,54,2084
211332,"2020-07-22",0.0772560185185185,159,1,54,2012
211333,"2020-07-22",0.0772560185185185,159,1,54,2068
211334,"2020-07-22",0.0818458333333333,160,1,44,2029
211335,"2020-07-22",0.0818458333333333,160,1,44,2058
211336,"2020-07-22",0.0818458333333333,160,1,44,2086
211337,"2020-07-22",0.0818458333333333,160,1,44,2048
211338,"2020-07-22",0.00485578703703704,161,1,34,2001
211339,"2020-07-22",0.00485578703703704,161,1,34,2078
211340,"2020-07-22",0.0877606481481481,162,1,24,2039
211341,"2020-07-22",0.0877606481481481,162,1,24,2024
211342,"2020-07-22",0.0877606481481481,162,1,24,2051
211343,"2020-07-22",0.0877606481481481,162,1,24,2046
211344,"2020-07-22",0.0877606481481481,162,1,24,2005
211345,"2020-07-23",0.00200798611111111,108,1,564,2014
211346,"2020-07-23",0.00200798611111111,108,1,564,2076
211347,"2020-07-23",0.00222569444444444,109,1,554,2054
211348,"2020-07-23",0.00222569444444444,109,1,554,2015
211349,"2020-07-23",0.00222569444444444,109,1,554,2061
211350,"2020-07-23",0.00222569444444444,109,1,554,2079
211351,"2020-07-23",0.00307777777777778,110,1,544,2028
211352,"2020-07-23",0.00307777777777778,110,1,544,2018
211353,"2020-07-23",0.00307777777777778,110,1,544,2069
211354,"2020-07-23",0.00307777777777778,110,1,544,2062
211355,"2020-07-23",0.00307777777777778,110,1,544,2065
211356,"2020-07-23",0.00796944444444444,111,1,534,2063
211357,"2020-07-23",0.00796944444444444,111,1,534,2055
211358,"2020-07-23",0.00796944444444444,111,1,534,2037
211359,"2020-07-23",0.00796944444444444,111,1,534,2044
211360,"2020-07-23",0.00796944444444444,111,1,534,2026
211361,"2020-07-23",0.00796944444444444,111,1,534,2008
211362,"2020-07-23",0.00696064814814815,112,1,524,2071
211363,"2020-07-23",0.00696064814814815,112,1,524,2089
211364,"2020-07-23",0.00696064814814815,112,1,524,2075
211365,"2020-07-23",0.00696064814814815,112,1,524,2013
211366,"2020-07-23",0.00696064814814815,112,1,524,2073
211367,"2020-07-23",0.014925,113,1,NA,NA
211368,"2020-07-23",0.00219247685185185,114,1,504,2070
211369,"2020-07-23",0.0171123842592593,115,1,NA,NA
211370,"2020-07-23",0,116,0,484,2036
211371,"2020-07-23",0,116,0,484,2053
211372,"2020-07-23",0,116,0,484,2030
211373,"2020-07-23",0,116,0,484,2088
211374,"2020-07-23",0,117,0,474,2006
211375,"2020-07-23",0.00461203703703704,118,1,NA,NA
211376,"2020-07-23",0.00187013888888889,119,1,454,2032
211377,"2020-07-23",0.00187013888888889,119,1,454,2087
211378,"2020-07-23",0.00109016203703704,120,1,444,2020
211379,"2020-07-23",0,121,0,NA,NA
211380,"2020-07-23",0.00140740740740741,122,1,424,2031
211381,"2020-07-23",0.00140740740740741,122,1,424,2017
211382,"2020-07-23",0.00317638888888889,123,1,414,2049
211383,"2020-07-23",0.00317638888888889,123,1,414,2042
211384,"2020-07-23",0.00317638888888889,123,1,414,2074
211385,"2020-07-23",0,124,0,404,2080
211386,"2020-07-23",0,125,0,NA,NA
211387,"2020-07-23",0,126,0,NA,NA
211388,"2020-07-23",0.0014443287037037,127,1,374,2085
211389,"2020-07-23",0.00593703703703704,128,1,364,2047
211390,"2020-07-23",0.00593703703703704,128,1,364,2041
211391,"2020-07-23",0.00593703703703704,128,1,364,2043
211392,"2020-07-23",0.00737638888888889,129,1,NA,NA
211393,"2020-07-23",0.0078443287037037,130,1,NA,NA
211394,"2020-07-23",0.00827233796296296,131,1,NA,NA
211395,"2020-07-23",0.00187013888888889,132,1,324,2003
211396,"2020-07-23",0.0102482638888889,133,1,NA,NA
211397,"2020-07-23",0.0123736111111111,134,1,304,2007
211398,"2020-07-23",0.0171074074074074,135,1,294,2038
211399,"2020-07-23",0.0218106481481481,136,1,NA,NA
211400,"2020-07-23",0.00629178240740741,137,1,274,2060
211401,"2020-07-23",0.00629178240740741,137,1,274,2064
211402,"2020-07-23",0.00629178240740741,137,1,274,2072
211403,"2020-07-23",0.00629178240740741,137,1,274,2016
211404,"2020-07-23",0.00629178240740741,137,1,274,2052
211405,"2020-07-23",0.00629178240740741,137,1,274,2050
211406,"2020-07-23",0.028553125,138,1,264,2025
211407,"2020-07-23",0.00163958333333333,139,1,254,2011
211408,"2020-07-23",0.00275729166666667,140,1,244,2057
211409,"2020-07-23",0.00275729166666667,140,1,244,2019
211410,"2020-07-23",0.00474548611111111,141,1,234,2059
211411,"2020-07-23",0.00474548611111111,141,1,234,2009
211412,"2020-07-23",0.00105960648148148,142,1,224,2045
211413,"2020-07-23",0.0058,143,1,NA,NA
211414,"2020-07-23",0.00194652777777778,144,1,204,2021
211415,"2020-07-23",0.00832453703703704,145,1,194,2082
211416,"2020-07-23",0.00152708333333333,146,1,184,2081
211417,"2020-07-23",0.0115626157407407,147,1,174,2040
211418,"2020-07-23",0.0115626157407407,147,1,174,2066
211419,"2020-07-23",0.040296412037037,148,1,164,2033
211420,"2020-07-23",0.00129016203703704,149,1,154,2027
211421,"2020-07-23",0.00191435185185185,150,1,144,2056
211422,"2020-07-23",0.00221388888888889,151,1,NA,NA
211423,"2020-07-23",0.00402013888888889,152,1,124,2077
211424,"2020-07-23",0.00729583333333333,153,1,114,2002
211425,"2020-07-23",0.0119608796296296,154,1,104,2035
211426,"2020-07-23",0.0119608796296296,154,1,104,2067
211427,"2020-07-23",0.0119608796296296,154,1,104,2034
211428,"2020-07-23",0.0136037037037037,155,1,94,2022
211429,"2020-07-23",0.0544386574074074,156,1,84,2083
211430,"2020-07-23",0.001778125,157,1,NA,NA
211431,"2020-07-23",0.0578508101851852,158,1,64,2004
211432,"2020-07-23",0.0765568287037037,159,1,54,2010
211433,"2020-07-23",0.0765568287037037,159,1,54,2084
211434,"2020-07-23",0.0765568287037037,159,1,54,2012
211435,"2020-07-23",0.0765568287037037,159,1,54,2068
211436,"2020-07-23",0.0810947916666667,160,1,44,2029
211437,"2020-07-23",0.0810947916666667,160,1,44,2058
211438,"2020-07-23",0.0810947916666667,160,1,44,2086
211439,"2020-07-23",0.0810947916666667,160,1,44,2048
211440,"2020-07-23",0.00471412037037037,161,1,34,2001
211441,"2020-07-23",0.00471412037037037,161,1,34,2078
211442,"2020-07-23",0.0868582175925926,162,1,24,2039
211443,"2020-07-23",0.0868582175925926,162,1,24,2024
211444,"2020-07-23",0.0868582175925926,162,1,24,2051
211445,"2020-07-23",0.0868582175925926,162,1,24,2046
211446,"2020-07-23",0.0868582175925926,162,1,24,2005
211447,"2020-07-24",0.00198888888888889,108,1,564,2014
211448,"2020-07-24",0.00198888888888889,108,1,564,2076
211449,"2020-07-24",0.00220520833333333,109,1,554,2054
211450,"2020-07-24",0.00220520833333333,109,1,554,2015
211451,"2020-07-24",0.00220520833333333,109,1,554,2061
211452,"2020-07-24",0.00220520833333333,109,1,554,2079
211453,"2020-07-24",0.0030650462962963,110,1,544,2028
211454,"2020-07-24",0.0030650462962963,110,1,544,2018
211455,"2020-07-24",0.0030650462962963,110,1,544,2069
211456,"2020-07-24",0.0030650462962963,110,1,544,2062
211457,"2020-07-24",0.0030650462962963,110,1,544,2065
211458,"2020-07-24",0.00792326388888889,111,1,534,2063
211459,"2020-07-24",0.00792326388888889,111,1,534,2055
211460,"2020-07-24",0.00792326388888889,111,1,534,2037
211461,"2020-07-24",0.00792326388888889,111,1,534,2044
211462,"2020-07-24",0.00792326388888889,111,1,534,2026
211463,"2020-07-24",0.00792326388888889,111,1,534,2008
211464,"2020-07-24",0.00690428240740741,112,1,524,2071
211465,"2020-07-24",0.00690428240740741,112,1,524,2089
211466,"2020-07-24",0.00690428240740741,112,1,524,2075
211467,"2020-07-24",0.00690428240740741,112,1,524,2013
211468,"2020-07-24",0.00690428240740741,112,1,524,2073
211469,"2020-07-24",0.0148230324074074,113,1,NA,NA
211470,"2020-07-24",0.00217592592592593,114,1,504,2070
211471,"2020-07-24",0.0169945601851852,115,1,NA,NA
211472,"2020-07-24",0,116,0,484,2036
211473,"2020-07-24",0,116,0,484,2053
211474,"2020-07-24",0,116,0,484,2030
211475,"2020-07-24",0,116,0,484,2088
211476,"2020-07-24",0,117,0,474,2006
211477,"2020-07-24",0.00459375,118,1,NA,NA
211478,"2020-07-24",0.00184837962962963,119,1,454,2032
211479,"2020-07-24",0.00184837962962963,119,1,454,2087
211480,"2020-07-24",0.00108159722222222,120,1,444,2020
211481,"2020-07-24",0,121,0,NA,NA
211482,"2020-07-24",0.00140034722222222,122,1,424,2031
211483,"2020-07-24",0.00140034722222222,122,1,424,2017
211484,"2020-07-24",0.0031599537037037,123,1,414,2049
211485,"2020-07-24",0.0031599537037037,123,1,414,2042
211486,"2020-07-24",0.0031599537037037,123,1,414,2074
211487,"2020-07-24",0,124,0,404,2080
211488,"2020-07-24",0,125,0,NA,NA
211489,"2020-07-24",0,126,0,NA,NA
211490,"2020-07-24",0.00143298611111111,127,1,374,2085
211491,"2020-07-24",0.00586701388888889,128,1,364,2047
211492,"2020-07-24",0.00586701388888889,128,1,364,2041
211493,"2020-07-24",0.00586701388888889,128,1,364,2043
211494,"2020-07-24",0.00729560185185185,129,1,NA,NA
211495,"2020-07-24",0.00776157407407407,130,1,NA,NA
211496,"2020-07-24",0.00818796296296296,131,1,NA,NA
211497,"2020-07-24",0.00185659722222222,132,1,324,2003
211498,"2020-07-24",0.0101506944444444,133,1,NA,NA
211499,"2020-07-24",0.0122564814814815,134,1,304,2007
211500,"2020-07-24",0.0169638888888889,135,1,294,2038
211501,"2020-07-24",0.0216488425925926,136,1,NA,NA
211502,"2020-07-24",0.00624444444444444,137,1,274,2060
211503,"2020-07-24",0.00624444444444444,137,1,274,2064
211504,"2020-07-24",0.00624444444444444,137,1,274,2072
211505,"2020-07-24",0.00624444444444444,137,1,274,2016
211506,"2020-07-24",0.00624444444444444,137,1,274,2052
211507,"2020-07-24",0.00624444444444444,137,1,274,2050
211508,"2020-07-24",0.0283393518518519,138,1,264,2025
211509,"2020-07-24",0.00162731481481481,139,1,254,2011
211510,"2020-07-24",0.00273726851851852,140,1,244,2057
211511,"2020-07-24",0.00273726851851852,140,1,244,2019
211512,"2020-07-24",0.00471157407407407,141,1,234,2059
211513,"2020-07-24",0.00471157407407407,141,1,234,2009
211514,"2020-07-24",0.00105173611111111,142,1,224,2045
211515,"2020-07-24",0.00575891203703704,143,1,NA,NA
211516,"2020-07-24",0.00192453703703704,144,1,204,2021
211517,"2020-07-24",0.00825810185185185,145,1,194,2082
211518,"2020-07-24",0.001515625,146,1,184,2081
211519,"2020-07-24",0.0114851851851852,147,1,174,2040
211520,"2020-07-24",0.0114851851851852,147,1,174,2066
211521,"2020-07-24",0.0400037037037037,148,1,164,2033
211522,"2020-07-24",0.00127881944444444,149,1,154,2027
211523,"2020-07-24",0.00189398148148148,150,1,144,2056
211524,"2020-07-24",0.002190625,151,1,NA,NA
211525,"2020-07-24",0.00398715277777778,152,1,124,2077
211526,"2020-07-24",0.00723344907407407,153,1,114,2002
211527,"2020-07-24",0.0118706018518518,154,1,104,2035
211528,"2020-07-24",0.0118706018518518,154,1,104,2067
211529,"2020-07-24",0.0118706018518518,154,1,104,2034
211530,"2020-07-24",0.0135011574074074,155,1,94,2022
211531,"2020-07-24",0.0540400462962963,156,1,84,2083
211532,"2020-07-24",0.00174074074074074,157,1,NA,NA
211533,"2020-07-24",0.0574060185185185,158,1,64,2004
211534,"2020-07-24",0.0759681712962963,159,1,54,2010
211535,"2020-07-24",0.0759681712962963,159,1,54,2084
211536,"2020-07-24",0.0759681712962963,159,1,54,2012
211537,"2020-07-24",0.0759681712962963,159,1,54,2068
211538,"2020-07-24",0.0804560185185185,160,1,44,2029
211539,"2020-07-24",0.0804560185185185,160,1,44,2058
211540,"2020-07-24",0.0804560185185185,160,1,44,2086
211541,"2020-07-24",0.0804560185185185,160,1,44,2048
211542,"2020-07-24",0.00456712962962963,161,1,34,2001
211543,"2020-07-24",0.00456712962962963,161,1,34,2078
211544,"2020-07-24",0.0860708333333333,162,1,24,2039
211545,"2020-07-24",0.0860708333333333,162,1,24,2024
211546,"2020-07-24",0.0860708333333333,162,1,24,2051
211547,"2020-07-24",0.0860708333333333,162,1,24,2046
211548,"2020-07-24",0.0860708333333333,162,1,24,2005
211549,"2020-07-25",0.0019619212962963,108,1,564,2014
211550,"2020-07-25",0.0019619212962963,108,1,564,2076
211551,"2020-07-25",0.00218483796296296,109,1,554,2054
211552,"2020-07-25",0.00218483796296296,109,1,554,2015
211553,"2020-07-25",0.00218483796296296,109,1,554,2061
211554,"2020-07-25",0.00218483796296296,109,1,554,2079
211555,"2020-07-25",0.00303877314814815,110,1,544,2028
211556,"2020-07-25",0.00303877314814815,110,1,544,2018
211557,"2020-07-25",0.00303877314814815,110,1,544,2069
211558,"2020-07-25",0.00303877314814815,110,1,544,2062
211559,"2020-07-25",0.00303877314814815,110,1,544,2065
211560,"2020-07-25",0.00784490740740741,111,1,534,2063
211561,"2020-07-25",0.00784490740740741,111,1,534,2055
211562,"2020-07-25",0.00784490740740741,111,1,534,2037
211563,"2020-07-25",0.00784490740740741,111,1,534,2044
211564,"2020-07-25",0.00784490740740741,111,1,534,2026
211565,"2020-07-25",0.00784490740740741,111,1,534,2008
211566,"2020-07-25",0.00682685185185185,112,1,524,2071
211567,"2020-07-25",0.00682685185185185,112,1,524,2089
211568,"2020-07-25",0.00682685185185185,112,1,524,2075
211569,"2020-07-25",0.00682685185185185,112,1,524,2013
211570,"2020-07-25",0.00682685185185185,112,1,524,2073
211571,"2020-07-25",0.0146671296296296,113,1,NA,NA
211572,"2020-07-25",0.00215949074074074,114,1,504,2070
211573,"2020-07-25",0.016821875,115,1,NA,NA
211574,"2020-07-25",0,116,0,484,2036
211575,"2020-07-25",0,116,0,484,2053
211576,"2020-07-25",0,116,0,484,2030
211577,"2020-07-25",0,116,0,484,2088
211578,"2020-07-25",0,117,0,474,2006
211579,"2020-07-25",0.00453958333333333,118,1,NA,NA
211580,"2020-07-25",0.00182141203703704,119,1,454,2032
211581,"2020-07-25",0.00182141203703704,119,1,454,2087
211582,"2020-07-25",0.00106516203703704,120,1,444,2020
211583,"2020-07-25",0,121,0,NA,NA
211584,"2020-07-25",0.00137986111111111,122,1,424,2031
211585,"2020-07-25",0.00137986111111111,122,1,424,2017
211586,"2020-07-25",0.00310636574074074,123,1,414,2049
211587,"2020-07-25",0.00310636574074074,123,1,414,2042
211588,"2020-07-25",0.00310636574074074,123,1,414,2074
211589,"2020-07-25",0,124,0,404,2080
211590,"2020-07-25",0,125,0,NA,NA
211591,"2020-07-25",0,126,0,NA,NA
211592,"2020-07-25",0.00141238425925926,127,1,374,2085
211593,"2020-07-25",0.00582650462962963,128,1,364,2047
211594,"2020-07-25",0.00582650462962963,128,1,364,2041
211595,"2020-07-25",0.00582650462962963,128,1,364,2043
211596,"2020-07-25",0.00723402777777778,129,1,NA,NA
