"","coords.x1","coords.x2","Permanent_Identifier","X","FID","Shape","Id","ORIG_FID","FDate","Resolution","GNIS_ID","GNIS_Name","LengthKM","ReachCode...11","FlowDir","WBArea_Permanent_Identifier","FType","FCode","MainPath","InNetwork","VisibilityFilter","NHDPlusID","VPUID","Enabled","OBJECTID_2","NHDPlusID_2","StreamLevel...24","StreamOrder...25","StreamCalculator...26","FromNode...27","ToNode...28","HydrologicSequence...29","LevelPathIdentifier...30","PathLength...31","TerminalPathIdentifier...32","UpstreamCumulativeStreamKm...33","DivergenceCode...34","IsHeadwater...35","IsNetworkEnd...36","UpstreamMainPathLevelPathID...37","UpstreamMainPathHydroSeq...38","DownstreamMainPathStreamLevel...39","DownstreamMainPathLevelPathID...40","DownstreamMainPathHydroSeq...41","DownstreamMinorHydroSequence...42","DownstreamDrainageCount...43","FromMeasure...44","ToMeasure...45","ReachCode...46","HasReturningDivergence...47","ThinnerCode...48","VPUIn...49","VPUOut...50","AreaSqKm...51","TotalDrainageAreaSqKm...52","DivergenceRoutedDrainAreaSqKm...53","MaximumElevationRaw...54","MinimumElevationRaw...55","MaximumElevationSmoothed...56","MinimumElevationSmoothed...57","Slope...58","SlopeLengthKm...59","IsElevationFixed...60","HeadwaterType...61","HeadwaterNodeDrainageAreaSqKm...62","StatusFlag...63","VPUID_3","Shape_Length","OBJECTID_3","NHDPlusID_3","StreamLevel...68","StreamOrder...69","StreamCalculator...70","FromNode...71","ToNode...72","HydrologicSequence...73","LevelPathIdentifier...74","PathLength...75","TerminalPathIdentifier...76","UpstreamCumulativeStreamKm...77","DivergenceCode...78","IsHeadwater...79","IsNetworkEnd...80","UpstreamMainPathLevelPathID...81","UpstreamMainPathHydroSeq...82","DownstreamMainPathStreamLevel...83","DownstreamMainPathLevelPathID...84","DownstreamMainPathHydroSeq...85","DownstreamMinorHydroSequence...86","DownstreamDrainageCount...87","FromMeasure...88","ToMeasure...89","ReachCode...90","HasReturningDivergence...91","ThinnerCode...92","VPUIn...93","VPUOut...94","AreaSqKm...95","TotalDrainageAreaSqKm...96","DivergenceRoutedDrainAreaSqKm...97","MaximumElevationRaw...98","MinimumElevationRaw...99","MaximumElevationSmoothed...100","MinimumElevationSmoothed...101","Slope...102","SlopeLengthKm...103","IsElevationFixed...104","HeadwaterType...105","HeadwaterNodeDrainageAreaSqKm...106","StatusFlag...107","VPUID_2","...111","...112","row_count","Q_multiplier","slope"
"207",-121.96427,45.791676,2020,55,320,"Point",0,43,"1/4/18",2,NA,NA,0.307528,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,39318,5.50004e+13,8,1,1,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,270.747746,5.50003e+13,0.307528,0,1,0,0,0,7,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0717,0.0717,0.0717,72080,66776,72080,66776,0.25558,0.207528,1,0,0.0315,"A",1707,0.003438,39318,5.50004e+13,8,1,1,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,270.747746,5.50003e+13,0.307528,0,1,0,0,0,7,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0717,0.0717,0.0717,72080,66776,72080,66776,0.25558,0.207528,1,0,0.0315,"A",1707,NA,NA,207,0.0217947428384849,0.226294596538088
"208",-121.964186,45.791674,2020,56,321,"Point",0,43,"1/4/18",2,NA,NA,0.307528,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,39318,5.50004e+13,8,1,1,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,270.747746,5.50003e+13,0.307528,0,1,0,0,0,7,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0717,0.0717,0.0717,72080,66776,72080,66776,0.25558,0.207528,1,0,0.0315,"A",1707,0.003438,39318,5.50004e+13,8,1,1,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,270.747746,5.50003e+13,0.307528,0,1,0,0,0,7,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0717,0.0717,0.0717,72080,66776,72080,66776,0.25558,0.207528,1,0,0.0315,"A",1707,NA,NA,208,0.0220373685793486,0.226294596538088
"209",-121.952064,45.778622,2021,276,365,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,209,0.00522503784656274,0.503107697566214
"210",-121.952212,45.778812,2021,277,366,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,210,0.00581502112238991,0.512821296147143
"211",-121.95238,45.778978,2021,278,367,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,211,0.00636960918806966,0.512821296147143
"212",-121.952497,45.779176,2021,279,368,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,212,0.0069537792905193,0.509597941158802
"213",-121.952667,45.779337,2021,280,369,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,213,0.00749955649461126,0.388501589566039
"214",-121.95277,45.77956,2021,281,370,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,214,0.00813852806643884,0.395294473965579
"215",-121.952989,45.779694,2021,282,371,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,215,0.00869353590852607,0.395294473965579
"216",-121.953141,45.779888,2021,283,372,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,216,0.00929674640802936,0.423738042660354
"217",-121.953203,45.7801,2021,284,373,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,217,0.00988674021567179,0.423738042660354
"218",-121.953148,45.780303,2021,285,374,"Point",0,47,"1/4/18",2,NA,NA,0.225295,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,0.002285,13521,5.50004e+13,6,2,2,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.719369,5.50003e+13,0.499134,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,55.37167,1.70701e+13,0,0,0,0,0.034,0.0792,0.0792,-9998,58228,65431,58228,0.319714,0.225295,1,0,0,"A",1707,NA,NA,218,0.0104500756931255,0.367166248865465
"219",-121.946521,45.783549,2022,791,379,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,219,0.0925139054009049,0.291886694389832
"220",-121.946629,45.783739,2022,792,380,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,220,0.0940460292546598,0.234564119778759
"221",-121.946785,45.783921,2022,793,381,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,221,0.0956361827782058,0.234564119778759
"222",-121.946992,45.78406,2022,794,382,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,222,0.0971403170403827,0.189027288417077
"223",-121.947174,45.784242,2022,795,383,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,223,0.0988046803140705,0.189027288417077
"224",-121.947289,45.784455,2022,796,384,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,224,0.100510759003037,0.130667626428869
"225",-121.947455,45.784606,2022,797,385,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,225,0.101938163411199,0.0923512564536259
"226",-121.947605,45.784799,2022,798,386,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,226,0.103584282231404,0.0878786776617105
"227",-121.947541,45.785026,2022,799,387,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,227,0.105317966477749,0.0489207816831808
"228",-121.947517,45.78523,2022,800,388,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,228,0.106851706162452,0.097989972657306
"229",-121.947387,45.785429,2022,801,389,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,229,0.108491171307019,0.129167133564114
"230",-121.947425,45.785503,2022,802,390,"Point",0,49,"1/4/18",2,NA,NA,0.262071,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,0.002669,137149,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,268.83831,5.50003e+13,5.444797,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.0539,0.817,0.817,-9998,41821,44194,42052,0.081733,0.262071,1,0,0,"A",1707,NA,NA,230,0.109080351999735,0.129167133564114
"231",-121.944063,45.780623,2034,891,606,"Point",0,78,"1/4/18",2,NA,NA,0.258703,1.70701e+13,1,NA,460,46003,0,1,0,5.50004e+13,1707,1,236020,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.27025,5.50003e+13,4.078458,0,0,0,5.50004e+13,5.50004e+13,6,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.032,0.5541,0.5541,-9998,48465,54040,49680,0.168533,0.258703,0,0,0,"A",1707,0.002568,236020,5.50004e+13,6,3,3,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,269.27025,5.50003e+13,4.078458,0,0,0,5.50004e+13,5.50004e+13,6,5.50004e+13,5.50004e+13,0,1,0,100,1.70701e+13,0,0,0,0,0.032,0.5541,0.5541,-9998,48465,54040,49680,0.168533,0.258703,0,0,0,"A",1707,NA,NA,231,0.018441310046692,0.266050196458842
"232",-121.928018,45.792519,2024,971,402,"Point",0,56,"1/4/18",2,1522756,"Martha Creek",0.895384,1.70701e+13,1,NA,460,46006,0,1,0,5.50004e+13,1707,1,182838,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,265.893742,5.50003e+13,47.234225,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,21.36533,44.856209,1.70701e+13,0,0,0,0,0.2049,7.692,7.692,-9998,32864,34621,32864,0.019623,0.895384,0,0,0,"A",1707,0.001247,182838,5.50004e+13,5,5,5,5.50004e+13,5.50004e+13,5.50004e+13,5.50004e+13,265.893742,5.50003e+13,47.234225,0,0,0,5.50004e+13,5.50004e+13,5,5.50004e+13,5.50004e+13,0,1,21.36533,44.856209,1.70701e+13,0,0,0,0,0.2049,7.692,7.692,-9998,32864,34621,32864,0.019623,0.895384,0,0,0,"A",1707,NA,NA,232,0.993740712014985,0.0382726916864736
