"","DayOfYear","Interp.Value","LowerBound","UpperBound","gw_min","gw_max","AvgWaterTemp_C","NEP_median","NEP_lower","NEP_upper","daily_NEP","atm_CO2_ppm","date","measured_discharge"
"209",160,27044.6199801635,25631.3639962177,27835.1627200322,20585.0099995102,35003.1821247607,3.87976226012793,3.52086430536986,1.91388094289551,5.25259372100109,2.24225151896026,441.955550712111,2018-06-09,0.4066709375
"210",160,27044.6199801635,25631.3639962177,27835.1627200322,20585.0099995102,35003.1821247607,3.87976226012793,3.52086430536986,1.91388094289551,5.25259372100109,2.24225151896026,441.955550712111,2019-06-09,0.188472916666667
"211",160,27044.6199801635,25631.3639962177,27835.1627200322,20585.0099995102,35003.1821247607,3.87976226012793,3.52086430536986,1.91388094289551,5.25259372100109,2.24225151896026,441.955550712111,2023-06-09,0.480390729166667
"212",160,27044.6199801635,25631.3639962177,27835.1627200322,20585.0099995102,35003.1821247607,3.87976226012793,3.52086430536986,1.91388094289551,5.25259372100109,2.24225151896026,441.955550712111,2020-06-08,0.356617395833333
"213",160,27044.6199801635,25631.3639962177,27835.1627200322,20585.0099995102,35003.1821247607,3.87976226012793,3.52086430536986,1.91388094289551,5.25259372100109,2.24225151896026,441.955550712111,2021-06-09,0.357450520833333
"214",161,27182.9287867783,25780.7896885419,27902.7409600276,20585.0099995102,35003.1821247607,3.76672356020942,3.52086430536986,1.91388094289551,5.25259372100109,2.87617966038349,433.163203279383,2023-06-10,0.459316145833333
"215",161,27182.9287867783,25780.7896885419,27902.7409600276,20585.0099995102,35003.1821247607,3.76672356020942,3.52086430536986,1.91388094289551,5.25259372100109,2.87617966038349,433.163203279383,2018-06-10,0.40229
"216",161,27182.9287867783,25780.7896885419,27902.7409600276,20585.0099995102,35003.1821247607,3.76672356020942,3.52086430536986,1.91388094289551,5.25259372100109,2.87617966038349,433.163203279383,2019-06-10,0.185790833333333
"217",161,27182.9287867783,25780.7896885419,27902.7409600276,20585.0099995102,35003.1821247607,3.76672356020942,3.52086430536986,1.91388094289551,5.25259372100109,2.87617966038349,433.163203279383,2020-06-09,0.34802625
"218",161,27182.9287867783,25780.7896885419,27902.7409600276,20585.0099995102,35003.1821247607,3.76672356020942,3.52086430536986,1.91388094289551,5.25259372100109,2.87617966038349,433.163203279383,2021-06-10,0.330133541666667
"219",161,27182.9287867783,25780.7896885419,27902.7409600276,20585.0099995102,35003.1821247607,3.76672356020942,3.52086430536986,1.91388094289551,5.25259372100109,2.87617966038349,433.163203279383,2022-06-10,0.363703645833333
"220",162,27318.7619586398,25929.4900319161,27970.319200023,20585.0099995102,35003.1821247607,3.80941804180418,3.52086430536986,1.91388094289551,5.25259372100109,2.49922482996479,432.000885223914,2020-06-10,0.356721041666667
"221",162,27318.7619586398,25929.4900319161,27970.319200023,20585.0099995102,35003.1821247607,3.80941804180418,3.52086430536986,1.91388094289551,5.25259372100109,2.49922482996479,432.000885223914,2023-06-11,0.443473020833333
"222",162,27318.7619586398,25929.4900319161,27970.319200023,20585.0099995102,35003.1821247607,3.80941804180418,3.52086430536986,1.91388094289551,5.25259372100109,2.49922482996479,432.000885223914,2021-06-11,0.297865128205128
"223",162,27318.7619586398,25929.4900319161,27970.319200023,20585.0099995102,35003.1821247607,3.80941804180418,3.52086430536986,1.91388094289551,5.25259372100109,2.49922482996479,432.000885223914,2022-06-11,0.359651145833333
"224",162,27318.7619586398,25929.4900319161,27970.319200023,20585.0099995102,35003.1821247607,3.80941804180418,3.52086430536986,1.91388094289551,5.25259372100109,2.49922482996479,432.000885223914,2018-06-11,0.439096458333333
"225",162,27318.7619586398,25929.4900319161,27970.319200023,20585.0099995102,35003.1821247607,3.80941804180418,3.52086430536986,1.91388094289551,5.25259372100109,2.49922482996479,432.000885223914,2019-06-11,0.179272916666667
"226",163,27452.0556728711,26077.4457899146,28037.8974400184,20585.0099995102,35003.1821247607,3.70622853828306,3.52086430536986,1.91388094289551,5.25259372100109,2.7893580717977,433.368686349019,2020-06-11,0.338531979166667
"227",163,27452.0556728711,26077.4457899146,28037.8974400184,20585.0099995102,35003.1821247607,3.70622853828306,3.52086430536986,1.91388094289551,5.25259372100109,2.7893580717977,433.368686349019,2018-06-12,0.4379703125
"228",163,27452.0556728711,26077.4457899146,28037.8974400184,20585.0099995102,35003.1821247607,3.70622853828306,3.52086430536986,1.91388094289551,5.25259372100109,2.7893580717977,433.368686349019,2021-06-12,0.282664375
"229",163,27452.0556728711,26077.4457899146,28037.8974400184,20585.0099995102,35003.1821247607,3.70622853828306,3.52086430536986,1.91388094289551,5.25259372100109,2.7893580717977,433.368686349019,2023-06-12,0.4304471875
"230",163,27452.0556728711,26077.4457899146,28037.8974400184,20585.0099995102,35003.1821247607,3.70622853828306,3.52086430536986,1.91388094289551,5.25259372100109,2.7893580717977,433.368686349019,2019-06-12,0.173934166666667
"231",163,27452.0556728711,26077.4457899146,28037.8974400184,20585.0099995102,35003.1821247607,3.70622853828306,3.52086430536986,1.91388094289551,5.25259372100109,2.7893580717977,433.368686349019,2022-06-12,0.350704791666667
"232",164,27582.7461065953,26224.637726112,28105.4756800138,20585.0099995102,35003.1821247607,3.87376135040745,3.52086430536986,1.91388094289551,5.25259372100109,1.78744132315124,439.49661219564,2018-06-13,0.41061375
"233",164,27582.7461065953,26224.637726112,28105.4756800138,20585.0099995102,35003.1821247607,3.87376135040745,3.52086430536986,1.91388094289551,5.25259372100109,1.78744132315124,439.49661219564,2020-06-12,0.333009270833333
"234",164,27582.7461065953,26224.637726112,28105.4756800138,20585.0099995102,35003.1821247607,3.87376135040745,3.52086430536986,1.91388094289551,5.25259372100109,1.78744132315124,439.49661219564,2022-06-13,0.3448003125
"235",164,27582.7461065953,26224.637726112,28105.4756800138,20585.0099995102,35003.1821247607,3.87376135040745,3.52086430536986,1.91388094289551,5.25259372100109,1.78744132315124,439.49661219564,2019-06-13,0.181700416666667
"236",164,27582.7461065953,26224.637726112,28105.4756800138,20585.0099995102,35003.1821247607,3.87376135040745,3.52086430536986,1.91388094289551,5.25259372100109,1.78744132315124,439.49661219564,2023-06-13,0.418643020833333
"237",164,27582.7461065953,26224.637726112,28105.4756800138,20585.0099995102,35003.1821247607,3.87376135040745,3.52086430536986,1.91388094289551,5.25259372100109,1.78744132315124,439.49661219564,2021-06-13,0.269641041666667
"238",165,27710.7694369358,26371.0466040828,28173.0539200092,20585.0099995102,35003.1821247607,4.09999880095923,3.52086430536986,1.91388094289551,5.25259372100109,1.08203591809525,430.860798518764,2022-06-14,0.333057291666667
"239",165,27710.7694369358,26371.0466040828,28173.0539200092,20585.0099995102,35003.1821247607,4.09999880095923,3.52086430536986,1.91388094289551,5.25259372100109,1.08203591809525,430.860798518764,2023-06-14,0.415194270833333
"240",165,27710.7694369358,26371.0466040828,28173.0539200092,20585.0099995102,35003.1821247607,4.09999880095923,3.52086430536986,1.91388094289551,5.25259372100109,1.08203591809525,430.860798518764,2020-06-13,0.488838541666667
"241",165,27710.7694369358,26371.0466040828,28173.0539200092,20585.0099995102,35003.1821247607,4.09999880095923,3.52086430536986,1.91388094289551,5.25259372100109,1.08203591809525,430.860798518764,2018-06-14,0.3869896875
"242",165,27710.7694369358,26371.0466040828,28173.0539200092,20585.0099995102,35003.1821247607,4.09999880095923,3.52086430536986,1.91388094289551,5.25259372100109,1.08203591809525,430.860798518764,2021-06-14,0.259005208333333
"243",165,27710.7694369358,26371.0466040828,28173.0539200092,20585.0099995102,35003.1821247607,4.09999880095923,3.52086430536986,1.91388094289551,5.25259372100109,1.08203591809525,430.860798518764,2019-06-14,0.179019879518072
"244",166,27836.0618410156,26516.6531874014,28240.6321600046,20585.0099995102,35003.1821247607,4.17669615832363,3.52086430536986,1.91388094289551,5.25259372100109,3.580526594874,430.782943672607,2023-06-15,0.407287083333333
"245",166,27836.0618410156,26516.6531874014,28240.6321600046,20585.0099995102,35003.1821247607,4.17669615832363,3.52086430536986,1.91388094289551,5.25259372100109,3.580526594874,430.782943672607,2020-06-14,0.387890625
"246",166,27836.0618410156,26516.6531874014,28240.6321600046,20585.0099995102,35003.1821247607,4.17669615832363,3.52086430536986,1.91388094289551,5.25259372100109,3.580526594874,430.782943672607,2022-06-15,0.3269446875
"247",166,27836.0618410156,26516.6531874014,28240.6321600046,20585.0099995102,35003.1821247607,4.17669615832363,3.52086430536986,1.91388094289551,5.25259372100109,3.580526594874,430.782943672607,2021-06-15,0.247510520833333
"248",166,27836.0618410156,26516.6531874014,28240.6321600046,20585.0099995102,35003.1821247607,4.17669615832363,3.52086430536986,1.91388094289551,5.25259372100109,3.580526594874,430.782943672607,2018-06-15,0.375663645833333
"249",166,27836.0618410156,26516.6531874014,28240.6321600046,20585.0099995102,35003.1821247607,4.17669615832363,3.52086430536986,1.91388094289551,5.25259372100109,3.580526594874,430.782943672607,2019-06-15,0.183242340425532
"250",167,27958.559495958,26661.4382396424,28308.2104,20585.0099995102,35003.1821247607,4.3021768115942,3.52086430536986,1.91388094289551,5.25259372100109,1.42649503298662,431.878197230861,2023-06-16,0.397366354166667
"251",167,27958.559495958,26661.4382396424,28308.2104,20585.0099995102,35003.1821247607,4.3021768115942,3.52086430536986,1.91388094289551,5.25259372100109,1.42649503298662,431.878197230861,2020-06-15,0.370538375
"252",167,27958.559495958,26661.4382396424,28308.2104,20585.0099995102,35003.1821247607,4.3021768115942,3.52086430536986,1.91388094289551,5.25259372100109,1.42649503298662,431.878197230861,2021-06-16,0.235777395833333
"253",167,27958.559495958,26661.4382396424,28308.2104,20585.0099995102,35003.1821247607,4.3021768115942,3.52086430536986,1.91388094289551,5.25259372100109,1.42649503298662,431.878197230861,2022-06-16,0.325913020833333
"254",167,27958.559495958,26661.4382396424,28308.2104,20585.0099995102,35003.1821247607,4.3021768115942,3.52086430536986,1.91388094289551,5.25259372100109,1.42649503298662,431.878197230861,2018-06-16,0.3696446875
"255",167,27958.559495958,26661.4382396424,28308.2104,20585.0099995102,35003.1821247607,4.3021768115942,3.52086430536986,1.91388094289551,5.25259372100109,1.42649503298662,431.878197230861,2019-06-16,0.17950125
"256",168,28078.2269306661,26805.3825243802,28454.778982145,20585.0099995102,35003.1821247607,4.48031400966184,3.52086430536986,1.91388094289551,5.25259372100109,2.76189897981796,438.027456939945,2021-06-17,0.2272603125
"257",168,28078.2269306661,26805.3825243802,28454.778982145,20585.0099995102,35003.1821247607,4.48031400966184,3.52086430536986,1.91388094289551,5.25259372100109,2.76189897981796,438.027456939945,2018-06-17,0.358786666666667
"258",168,28078.2269306661,26805.3825243802,28454.778982145,20585.0099995102,35003.1821247607,4.48031400966184,3.52086430536986,1.91388094289551,5.25259372100109,2.76189897981796,438.027456939945,2023-06-17,0.402528229166667
"259",168,28078.2269306661,26805.3825243802,28454.778982145,20585.0099995102,35003.1821247607,4.48031400966184,3.52086430536986,1.91388094289551,5.25259372100109,2.76189897981796,438.027456939945,2020-06-16,0.571718913043478
"260",168,28078.2269306661,26805.3825243802,28454.778982145,20585.0099995102,35003.1821247607,4.48031400966184,3.52086430536986,1.91388094289551,5.25259372100109,2.76189897981796,438.027456939945,2022-06-17,0.345474583333333
"261",168,28078.2269306661,26805.3825243802,28454.778982145,20585.0099995102,35003.1821247607,4.48031400966184,3.52086430536986,1.91388094289551,5.25259372100109,2.76189897981796,438.027456939945,2019-06-17,0.1747275
"262",169,28195.1328741015,26948.4668051892,28598.3533480252,20585.0099995102,35003.1821247607,4.33628298279159,3.52086430536986,1.91388094289551,5.25259372100109,6.11403181076342,444.104028608012,2019-06-18,0.170752291666667
"263",169,28195.1328741015,26948.4668051892,28598.3533480252,20585.0099995102,35003.1821247607,4.33628298279159,3.52086430536986,1.91388094289551,5.25259372100109,6.11403181076342,444.104028608012,2023-06-18,0.4911253125
"264",169,28195.1328741015,26948.4668051892,28598.3533480252,20585.0099995102,35003.1821247607,4.33628298279159,3.52086430536986,1.91388094289551,5.25259372100109,6.11403181076342,444.104028608012,2020-06-17,0.478624534883721
"265",169,28195.1328741015,26948.4668051892,28598.3533480252,20585.0099995102,35003.1821247607,4.33628298279159,3.52086430536986,1.91388094289551,5.25259372100109,6.11403181076342,444.104028608012,2022-06-18,0.334250520833333
"266",169,28195.1328741015,26948.4668051892,28598.3533480252,20585.0099995102,35003.1821247607,4.33628298279159,3.52086430536986,1.91388094289551,5.25259372100109,6.11403181076342,444.104028608012,2021-06-18,0.232538541666667
"267",169,28195.1328741015,26948.4668051892,28598.3533480252,20585.0099995102,35003.1821247607,4.33628298279159,3.52086430536986,1.91388094289551,5.25259372100109,6.11403181076342,444.104028608012,2018-06-18,0.346612395833333
"268",170,28309.3698034744,27090.6718456441,28738.9724801317,20585.0099995102,35003.1821247607,4.48339619047619,3.52086430536986,1.91388094289551,5.25259372100109,5.33131139451345,440.901666703558,2022-06-19,0.3450740625
"269",170,28309.3698034744,27090.6718456441,28738.9724801317,20585.0099995102,35003.1821247607,4.48339619047619,3.52086430536986,1.91388094289551,5.25259372100109,5.33131139451345,440.901666703558,2021-06-19,0.227558125
"270",170,28309.3698034744,27090.6718456441,28738.9724801317,20585.0099995102,35003.1821247607,4.48339619047619,3.52086430536986,1.91388094289551,5.25259372100109,5.33131139451345,440.901666703558,2023-06-19,0.437538541666667
"271",170,28309.3698034744,27090.6718456441,28738.9724801317,20585.0099995102,35003.1821247607,4.48339619047619,3.52086430536986,1.91388094289551,5.25259372100109,5.33131139451345,440.901666703558,2020-06-18,0.394644270833333
"272",170,28309.3698034744,27090.6718456441,28738.9724801317,20585.0099995102,35003.1821247607,4.48339619047619,3.52086430536986,1.91388094289551,5.25259372100109,5.33131139451345,440.901666703558,2018-06-19,0.331916666666667
"273",170,28309.3698034744,27090.6718456441,28738.9724801317,20585.0099995102,35003.1821247607,4.48339619047619,3.52086430536986,1.91388094289551,5.25259372100109,5.33131139451345,440.901666703558,2019-06-19,0.173019684210526
"274",171,28421.0301959953,27231.9784093191,28876.6753609556,20585.0099995102,35003.1821247607,4.77746212121212,3.52086430536986,1.91388094289551,5.25259372100109,10.8856855852002,440.33726492895,2018-06-20,0.331662395833333
"275",171,28421.0301959953,27231.9784093191,28876.6753609556,20585.0099995102,35003.1821247607,4.77746212121212,3.52086430536986,1.91388094289551,5.25259372100109,10.8856855852002,440.33726492895,2021-06-20,0.40256625
"276",171,28421.0301959953,27231.9784093191,28876.6753609556,20585.0099995102,35003.1821247607,4.77746212121212,3.52086430536986,1.91388094289551,5.25259372100109,10.8856855852002,440.33726492895,2023-06-20,0.4101603125
"277",171,28421.0301959953,27231.9784093191,28876.6753609556,20585.0099995102,35003.1821247607,4.77746212121212,3.52086430536986,1.91388094289551,5.25259372100109,10.8856855852002,440.33726492895,2019-06-20,0.170938229166667
"278",171,28421.0301959953,27231.9784093191,28876.6753609556,20585.0099995102,35003.1821247607,4.77746212121212,3.52086430536986,1.91388094289551,5.25259372100109,10.8856855852002,440.33726492895,2022-06-20,0.331938854166667
"279",171,28421.0301959953,27231.9784093191,28876.6753609556,20585.0099995102,35003.1821247607,4.77746212121212,3.52086430536986,1.91388094289551,5.25259372100109,10.8856855852002,440.33726492895,2020-06-19,0.396080416666667
"280",172,28530.2065288745,27372.367259789,29011.5009729879,20585.0099995102,35003.1821247607,4.66835365853659,3.52086430536986,1.91388094289551,5.25259372100109,3.23177207861493,442.452786455718,2018-06-21,0.3187685
"281",172,28530.2065288745,27372.367259789,29011.5009729879,20585.0099995102,35003.1821247607,4.66835365853659,3.52086430536986,1.91388094289551,5.25259372100109,3.23177207861493,442.452786455718,2022-06-21,0.334456354166667
"282",172,28530.2065288745,27372.367259789,29011.5009729879,20585.0099995102,35003.1821247607,4.66835365853659,3.52086430536986,1.91388094289551,5.25259372100109,3.23177207861493,442.452786455718,2019-06-21,0.169434583333333
"283",172,28530.2065288745,27372.367259789,29011.5009729879,20585.0099995102,35003.1821247607,4.66835365853659,3.52086430536986,1.91388094289551,5.25259372100109,3.23177207861493,442.452786455718,2023-06-21,0.401995625
"284",172,28530.2065288745,27372.367259789,29011.5009729879,20585.0099995102,35003.1821247607,4.66835365853659,3.52086430536986,1.91388094289551,5.25259372100109,3.23177207861493,442.452786455718,2021-06-21,0.3665315625
"285",172,28530.2065288745,27372.367259789,29011.5009729879,20585.0099995102,35003.1821247607,4.66835365853659,3.52086430536986,1.91388094289551,5.25259372100109,3.23177207861493,442.452786455718,2020-06-20,0.773738541666667
"286",173,28636.9912793225,27511.819160628,29143.4882987196,20585.0099995102,35003.1821247607,4.68733301617507,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,466.963750850387,2018-06-22,0.330274791666667
"287",173,28636.9912793225,27511.819160628,29143.4882987196,20585.0099995102,35003.1821247607,4.68733301617507,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,466.963750850387,2019-06-22,0.200966041666667
"288",173,28636.9912793225,27511.819160628,29143.4882987196,20585.0099995102,35003.1821247607,4.68733301617507,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,466.963750850387,2023-06-22,0.3875584375
"289",173,28636.9912793225,27511.819160628,29143.4882987196,20585.0099995102,35003.1821247607,4.68733301617507,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,466.963750850387,2020-06-21,1.15276520833333
"290",173,28636.9912793225,27511.819160628,29143.4882987196,20585.0099995102,35003.1821247607,4.68733301617507,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,466.963750850387,2021-06-22,0.338665729166667
"291",173,28636.9912793225,27511.819160628,29143.4882987196,20585.0099995102,35003.1821247607,4.68733301617507,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,466.963750850387,2022-06-22,0.363606354166667
"292",174,28741.4769245497,27650.3148754108,29272.676320642,20585.0099995102,35003.1821247607,4.62472393822394,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,463.208659332952,2023-06-23,0.386036770833333
"293",174,28741.4769245497,27650.3148754108,29272.676320642,20585.0099995102,35003.1821247607,4.62472393822394,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,463.208659332952,2020-06-22,0.910918125
"294",174,28741.4769245497,27650.3148754108,29272.676320642,20585.0099995102,35003.1821247607,4.62472393822394,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,463.208659332952,2019-06-23,0.185674270833333
"295",174,28741.4769245497,27650.3148754108,29272.676320642,20585.0099995102,35003.1821247607,4.62472393822394,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,463.208659332952,2018-06-23,0.338628229166667
"296",174,28741.4769245497,27650.3148754108,29272.676320642,20585.0099995102,35003.1821247607,4.62472393822394,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,463.208659332952,2021-06-23,0.312052083333333
"297",174,28741.4769245497,27650.3148754108,29272.676320642,20585.0099995102,35003.1821247607,4.62472393822394,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,463.208659332952,2022-06-23,0.346023854166667
"298",175,28843.7559417663,27787.8351677117,29399.1040212459,20585.0099995102,35003.1821247607,4.55333047619048,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,459.464576950894,2020-06-23,0.7328490625
"299",175,28843.7559417663,27787.8351677117,29399.1040212459,20585.0099995102,35003.1821247607,4.55333047619048,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,459.464576950894,2023-06-24,0.369094166666667
"300",175,28843.7559417663,27787.8351677117,29399.1040212459,20585.0099995102,35003.1821247607,4.55333047619048,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,459.464576950894,2021-06-24,0.2861428125
"301",175,28843.7559417663,27787.8351677117,29399.1040212459,20585.0099995102,35003.1821247607,4.55333047619048,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,459.464576950894,2019-06-24,0.1909575
"302",175,28843.7559417663,27787.8351677117,29399.1040212459,20585.0099995102,35003.1821247607,4.55333047619048,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,459.464576950894,2018-06-24,0.322242083333333
"303",175,28843.7559417663,27787.8351677117,29399.1040212459,20585.0099995102,35003.1821247607,4.55333047619048,3.52086430536986,1.91388094289551,5.25259372100109,3.52086430536986,459.464576950894,2022-06-24,0.33498
"304",176,28943.9208081829,27924.3608011053,29522.8103830227,20585.0099995102,35003.1821247607,4.84260761904762,3.52086430536986,1.91388094289551,5.25259372100109,5.73420992295037,464.374480086199,2018-06-25,0.3099153125
"305",176,28943.9208081829,27924.3608011053,29522.8103830227,20585.0099995102,35003.1821247607,4.84260761904762,3.52086430536986,1.91388094289551,5.25259372100109,5.73420992295037,464.374480086199,2022-06-25,0.324542708333333
"306",176,28943.9208081829,27924.3608011053,29522.8103830227,20585.0099995102,35003.1821247607,4.84260761904762,3.52086430536986,1.91388094289551,5.25259372100109,5.73420992295037,464.374480086199,2020-06-24,1.05046315789474
"307",176,28943.9208081829,27924.3608011053,29522.8103830227,20585.0099995102,35003.1821247607,4.84260761904762,3.52086430536986,1.91388094289551,5.25259372100109,5.73420992295037,464.374480086199,2023-06-25,0.358950208333333
"308",176,28943.9208081829,27924.3608011053,29522.8103830227,20585.0099995102,35003.1821247607,4.84260761904762,3.52086430536986,1.91388094289551,5.25259372100109,5.73420992295037,464.374480086199,2021-06-25,0.279431976744186
"309",176,28943.9208081829,27924.3608011053,29522.8103830227,20585.0099995102,35003.1821247607,4.84260761904762,3.52086430536986,1.91388094289551,5.25259372100109,5.73420992295037,464.374480086199,2019-06-25,0.182539479166667
"310",177,29042.0640010098,28059.8725391661,29643.8343884631,20585.0099995102,35003.1821247607,4.92387332738626,3.52086430536986,1.91388094289551,5.25259372100109,8.31548794254725,436.83157859877,2018-06-26,0.298462708333333
"311",177,29042.0640010098,28059.8725391661,29643.8343884631,20585.0099995102,35003.1821247607,4.92387332738626,3.52086430536986,1.91388094289551,5.25259372100109,8.31548794254725,436.83157859877,2019-06-26,0.174822083333333
"312",177,29042.0640010098,28059.8725391661,29643.8343884631,20585.0099995102,35003.1821247607,4.92387332738626,3.52086430536986,1.91388094289551,5.25259372100109,8.31548794254725,436.83157859877,2023-06-26,0.3489125
"313",177,29042.0640010098,28059.8725391661,29643.8343884631,20585.0099995102,35003.1821247607,4.92387332738626,3.52086430536986,1.91388094289551,5.25259372100109,8.31548794254725,436.83157859877,2020-06-25,1.16293219512195
"314",177,29042.0640010098,28059.8725391661,29643.8343884631,20585.0099995102,35003.1821247607,4.92387332738626,3.52086430536986,1.91388094289551,5.25259372100109,8.31548794254725,436.83157859877,2022-06-26,0.3158571875
"315",177,29042.0640010098,28059.8725391661,29643.8343884631,20585.0099995102,35003.1821247607,4.92387332738626,3.52086430536986,1.91388094289551,5.25259372100109,8.31548794254725,436.83157859877,2021-06-26,0.2665225
"316",178,29138.2779974575,28194.3511454684,29762.2150200585,20585.0099995102,35003.1821247607,4.97985462555066,3.52086430536986,1.91388094289551,5.25259372100109,9.52306057577443,443.340618376362,2018-06-27,0.431352083333333
"317",178,29138.2779974575,28194.3511454684,29762.2150200585,20585.0099995102,35003.1821247607,4.97985462555066,3.52086430536986,1.91388094289551,5.25259372100109,9.52306057577443,443.340618376362,2019-06-27,0.170456489361702
"318",178,29138.2779974575,28194.3511454684,29762.2150200585,20585.0099995102,35003.1821247607,4.97985462555066,3.52086430536986,1.91388094289551,5.25259372100109,9.52306057577443,443.340618376362,2023-06-27,0.352231458333333
"319",178,29138.2779974575,28194.3511454684,29762.2150200585,20585.0099995102,35003.1821247607,4.97985462555066,3.52086430536986,1.91388094289551,5.25259372100109,9.52306057577443,443.340618376362,2022-06-27,0.308716145833333
"320",178,29138.2779974575,28194.3511454684,29762.2150200585,20585.0099995102,35003.1821247607,4.97985462555066,3.52086430536986,1.91388094289551,5.25259372100109,9.52306057577443,443.340618376362,2020-06-26,0.864002210526316
"321",178,29138.2779974575,28194.3511454684,29762.2150200585,20585.0099995102,35003.1821247607,4.97985462555066,3.52086430536986,1.91388094289551,5.25259372100109,9.52306057577443,443.340618376362,2021-06-27,0.255286770833333
"322",179,29232.6552747362,28327.7773835869,29877.9912602998,20585.0099995102,35003.1821247607,4.84288825757576,3.52086430536986,1.91388094289551,5.25259372100109,7.05238098698674,442.361145917609,2023-06-28,0.343450208333333
"323",179,29232.6552747362,28327.7773835869,29877.9912602998,20585.0099995102,35003.1821247607,4.84288825757576,3.52086430536986,1.91388094289551,5.25259372100109,7.05238098698674,442.361145917609,2018-06-28,0.443565729166667
"324",179,29232.6552747362,28327.7773835869,29877.9912602998,20585.0099995102,35003.1821247607,4.84288825757576,3.52086430536986,1.91388094289551,5.25259372100109,7.05238098698674,442.361145917609,2022-06-28,0.302949791666667
"325",179,29232.6552747362,28327.7773835869,29877.9912602998,20585.0099995102,35003.1821247607,4.84288825757576,3.52086430536986,1.91388094289551,5.25259372100109,7.05238098698674,442.361145917609,2019-06-28,0.1711809375
"326",179,29232.6552747362,28327.7773835869,29877.9912602998,20585.0099995102,35003.1821247607,4.84288825757576,3.52086430536986,1.91388094289551,5.25259372100109,7.05238098698674,442.361145917609,2021-06-28,0.250353541666667
"327",179,29232.6552747362,28327.7773835869,29877.9912602998,20585.0099995102,35003.1821247607,4.84288825757576,3.52086430536986,1.91388094289551,5.25259372100109,7.05238098698674,442.361145917609,2020-06-27,0.764403333333333
"328",180,29325.2883100564,28460.132017096,29991.2020916781,20585.0099995102,35003.1821247607,4.94502109300096,3.52086430536986,1.91388094289551,5.25259372100109,6.02372036797992,437.239231342288,2023-06-29,0.347432395833333
"329",180,29325.2883100564,28460.132017096,29991.2020916781,20585.0099995102,35003.1821247607,4.94502109300096,3.52086430536986,1.91388094289551,5.25259372100109,6.02372036797992,437.239231342288,2019-06-29,0.164525833333333
"330",180,29325.2883100564,28460.132017096,29991.2020916781,20585.0099995102,35003.1821247607,4.94502109300096,3.52086430536986,1.91388094289551,5.25259372100109,6.02372036797992,437.239231342288,2020-06-28,0.712334479166667
"331",180,29325.2883100564,28460.132017096,29991.2020916781,20585.0099995102,35003.1821247607,4.94502109300096,3.52086430536986,1.91388094289551,5.25259372100109,6.02372036797992,437.239231342288,2022-06-29,0.300377916666667
"332",180,29325.2883100564,28460.132017096,29991.2020916781,20585.0099995102,35003.1821247607,4.94502109300096,3.52086430536986,1.91388094289551,5.25259372100109,6.02372036797992,437.239231342288,2018-06-29,0.442978095238095
"333",180,29325.2883100564,28460.132017096,29991.2020916781,20585.0099995102,35003.1821247607,4.94502109300096,3.52086430536986,1.91388094289551,5.25259372100109,6.02372036797992,437.239231342288,2021-06-29,0.248630208333333
"334",181,29416.2695806285,28591.3958095702,30101.8864966845,20585.0099995102,35003.1821247607,4.8812284607938,3.52086430536986,1.91388094289551,5.25259372100109,8.14809241921439,450.499105635351,2020-06-29,0.716458452380952
"335",181,29416.2695806285,28591.3958095702,30101.8864966845,20585.0099995102,35003.1821247607,4.8812284607938,3.52086430536986,1.91388094289551,5.25259372100109,8.14809241921439,450.499105635351,2018-06-30,0.526855833333333
"336",181,29416.2695806285,28591.3958095702,30101.8864966845,20585.0099995102,35003.1821247607,4.8812284607938,3.52086430536986,1.91388094289551,5.25259372100109,8.14809241921439,450.499105635351,2021-06-30,0.244640625
"337",181,29416.2695806285,28591.3958095702,30101.8864966845,20585.0099995102,35003.1821247607,4.8812284607938,3.52086430536986,1.91388094289551,5.25259372100109,8.14809241921439,450.499105635351,2023-06-30,0.35231875
"338",181,29416.2695806285,28591.3958095702,30101.8864966845,20585.0099995102,35003.1821247607,4.8812284607938,3.52086430536986,1.91388094289551,5.25259372100109,8.14809241921439,450.499105635351,2022-06-30,0.297151770833333
"339",181,29416.2695806285,28591.3958095702,30101.8864966845,20585.0099995102,35003.1821247607,4.8812284607938,3.52086430536986,1.91388094289551,5.25259372100109,8.14809241921439,450.499105635351,2019-06-30,0.167552604166667
