,DayOfYear,Interp.Value,LowerBound,UpperBound,gw_min,gw_max,AvgWaterTemp_C,NEP_median,NEP_lower,NEP_upper,NEP_max,daily_NEP,atm_CO2_ppm,date,measured_discharge
152,150,25539.41304,24101.44489,27159.38032,20585.01,35003.18212,3.044111465,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,433.822597,2022-05-30,0.627780625
153,150,25539.41304,24101.44489,27159.38032,20585.01,35003.18212,3.044111465,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,433.822597,2019-05-30,0.236571667
154,151,25698.96793,24257.06607,27226.95856,20585.01,35003.18212,3.162135789,3.209604885,1.665713107,5.08632107,15.36496386,1.647707893,438.7066102,2023-05-31,0.974433021
155,151,25698.96793,24257.06607,27226.95856,20585.01,35003.18212,3.162135789,3.209604885,1.665713107,5.08632107,15.36496386,1.647707893,438.7066102,2020-05-30,0.428636979
156,151,25698.96793,24257.06607,27226.95856,20585.01,35003.18212,3.162135789,3.209604885,1.665713107,5.08632107,15.36496386,1.647707893,438.7066102,2019-05-31,0.217612083
157,151,25698.96793,24257.06607,27226.95856,20585.01,35003.18212,3.162135789,3.209604885,1.665713107,5.08632107,15.36496386,1.647707893,438.7066102,2018-05-31,0.638114792
158,151,25698.96793,24257.06607,27226.95856,20585.01,35003.18212,3.162135789,3.209604885,1.665713107,5.08632107,15.36496386,1.647707893,438.7066102,2021-05-31,0.229479792
159,151,25698.96793,24257.06607,27226.95856,20585.01,35003.18212,3.162135789,3.209604885,1.665713107,5.08632107,15.36496386,1.647707893,438.7066102,2022-05-31,0.568710521
160,152,25856.68542,24412.15427,27294.5368,20585.01,35003.18212,3.166693446,3.209604885,1.665713107,5.08632107,15.36496386,1.501764299,436.1112727,2020-05-31,0.409608854
161,152,25856.68542,24412.15427,27294.5368,20585.01,35003.18212,3.166693446,3.209604885,1.665713107,5.08632107,15.36496386,1.501764299,436.1112727,2021-06-01,0.232864271
162,152,25856.68542,24412.15427,27294.5368,20585.01,35003.18212,3.166693446,3.209604885,1.665713107,5.08632107,15.36496386,1.501764299,436.1112727,2019-06-01,0.215617396
163,152,25856.68542,24412.15427,27294.5368,20585.01,35003.18212,3.166693446,3.209604885,1.665713107,5.08632107,15.36496386,1.501764299,436.1112727,2018-06-01,0.620060417
164,152,25856.68542,24412.15427,27294.5368,20585.01,35003.18212,3.166693446,3.209604885,1.665713107,5.08632107,15.36496386,1.501764299,436.1112727,2022-06-01,0.528209167
165,152,25856.68542,24412.15427,27294.5368,20585.01,35003.18212,3.166693446,3.209604885,1.665713107,5.08632107,15.36496386,1.501764299,436.1112727,2023-06-01,0.688578021
166,153,26012.50168,24566.69024,27362.11504,20585.01,35003.18212,3.036726042,3.209604885,1.665713107,5.08632107,15.36496386,1.114448013,428.6948528,2019-06-02,0.216599479
167,153,26012.50168,24566.69024,27362.11504,20585.01,35003.18212,3.036726042,3.209604885,1.665713107,5.08632107,15.36496386,1.114448013,428.6948528,2018-06-02,0.664670313
168,153,26012.50168,24566.69024,27362.11504,20585.01,35003.18212,3.036726042,3.209604885,1.665713107,5.08632107,15.36496386,1.114448013,428.6948528,2022-06-02,0.494145729
169,153,26012.50168,24566.69024,27362.11504,20585.01,35003.18212,3.036726042,3.209604885,1.665713107,5.08632107,15.36496386,1.114448013,428.6948528,2021-06-02,0.281761771
170,153,26012.50168,24566.69024,27362.11504,20585.01,35003.18212,3.036726042,3.209604885,1.665713107,5.08632107,15.36496386,1.114448013,428.6948528,2023-06-02,1.080970625
171,153,26012.50168,24566.69024,27362.11504,20585.01,35003.18212,3.036726042,3.209604885,1.665713107,5.08632107,15.36496386,1.114448013,428.6948528,2020-06-01,0.394130208
172,154,26166.35289,24720.65475,27429.69328,20585.01,35003.18212,3.162249735,3.209604885,1.665713107,5.08632107,15.36496386,2.075261723,434.1976434,2021-06-03,0.284992043
173,154,26166.35289,24720.65475,27429.69328,20585.01,35003.18212,3.162249735,3.209604885,1.665713107,5.08632107,15.36496386,2.075261723,434.1976434,2018-06-03,0.625555417
174,154,26166.35289,24720.65475,27429.69328,20585.01,35003.18212,3.162249735,3.209604885,1.665713107,5.08632107,15.36496386,2.075261723,434.1976434,2022-06-03,0.467442813
175,154,26166.35289,24720.65475,27429.69328,20585.01,35003.18212,3.162249735,3.209604885,1.665713107,5.08632107,15.36496386,2.075261723,434.1976434,2020-06-02,0.378187188
176,154,26166.35289,24720.65475,27429.69328,20585.01,35003.18212,3.162249735,3.209604885,1.665713107,5.08632107,15.36496386,2.075261723,434.1976434,2023-06-03,1.0211675
177,154,26166.35289,24720.65475,27429.69328,20585.01,35003.18212,3.162249735,3.209604885,1.665713107,5.08632107,15.36496386,2.075261723,434.1976434,2019-06-03,0.211079896
178,155,26318.17523,24874.02858,27497.27152,20585.01,35003.18212,3.580667708,3.209604885,1.665713107,5.08632107,15.36496386,1.785585135,435.9853503,2018-06-04,0.593530417
179,155,26318.17523,24874.02858,27497.27152,20585.01,35003.18212,3.580667708,3.209604885,1.665713107,5.08632107,15.36496386,1.785585135,435.9853503,2021-06-04,0.268521771
180,155,26318.17523,24874.02858,27497.27152,20585.01,35003.18212,3.580667708,3.209604885,1.665713107,5.08632107,15.36496386,1.785585135,435.9853503,2023-06-04,0.780196667
181,155,26318.17523,24874.02858,27497.27152,20585.01,35003.18212,3.580667708,3.209604885,1.665713107,5.08632107,15.36496386,1.785585135,435.9853503,2019-06-04,0.202019896
182,155,26318.17523,24874.02858,27497.27152,20585.01,35003.18212,3.580667708,3.209604885,1.665713107,5.08632107,15.36496386,1.785585135,435.9853503,2022-06-04,0.444801563
183,155,26318.17523,24874.02858,27497.27152,20585.01,35003.18212,3.580667708,3.209604885,1.665713107,5.08632107,15.36496386,1.785585135,435.9853503,2020-06-03,0.370905625
184,156,26467.90486,25026.79247,27564.84976,20585.01,35003.18212,3.77974244,3.209604885,1.665713107,5.08632107,15.36496386,4.917497722,432.3504233,2019-06-05,0.194785208
185,156,26467.90486,25026.79247,27564.84976,20585.01,35003.18212,3.77974244,3.209604885,1.665713107,5.08632107,15.36496386,4.917497722,432.3504233,2020-06-04,0.481917708
186,156,26467.90486,25026.79247,27564.84976,20585.01,35003.18212,3.77974244,3.209604885,1.665713107,5.08632107,15.36496386,4.917497722,432.3504233,2018-06-05,0.569732083
187,156,26467.90486,25026.79247,27564.84976,20585.01,35003.18212,3.77974244,3.209604885,1.665713107,5.08632107,15.36496386,4.917497722,432.3504233,2021-06-05,0.273288438
188,156,26467.90486,25026.79247,27564.84976,20585.01,35003.18212,3.77974244,3.209604885,1.665713107,5.08632107,15.36496386,4.917497722,432.3504233,2023-06-05,0.686471042
189,156,26467.90486,25026.79247,27564.84976,20585.01,35003.18212,3.77974244,3.209604885,1.665713107,5.08632107,15.36496386,4.917497722,432.3504233,2022-06-05,0.424556875
190,157,26615.47798,25178.92719,27632.428,20585.01,35003.18212,3.896335092,3.209604885,1.665713107,5.08632107,15.36496386,1.817674574,425.6820807,2020-06-05,0.407283438
191,157,26615.47798,25178.92719,27632.428,20585.01,35003.18212,3.896335092,3.209604885,1.665713107,5.08632107,15.36496386,1.817674574,425.6820807,2023-06-06,0.591715833
192,157,26615.47798,25178.92719,27632.428,20585.01,35003.18212,3.896335092,3.209604885,1.665713107,5.08632107,15.36496386,1.817674574,425.6820807,2019-06-06,0.192475313
193,157,26615.47798,25178.92719,27632.428,20585.01,35003.18212,3.896335092,3.209604885,1.665713107,5.08632107,15.36496386,1.817674574,425.6820807,2022-06-06,0.404895104
194,157,26615.47798,25178.92719,27632.428,20585.01,35003.18212,3.896335092,3.209604885,1.665713107,5.08632107,15.36496386,1.817674574,425.6820807,2021-06-06,0.263522917
195,157,26615.47798,25178.92719,27632.428,20585.01,35003.18212,3.896335092,3.209604885,1.665713107,5.08632107,15.36496386,1.817674574,425.6820807,2018-06-06,0.576240976
196,158,26760.83075,25330.41351,27700.00624,20585.01,35003.18212,3.91768125,3.209604885,1.665713107,5.08632107,15.36496386,0.919079285,427.0054323,2021-06-07,0.344484896
197,158,26760.83075,25330.41351,27700.00624,20585.01,35003.18212,3.91768125,3.209604885,1.665713107,5.08632107,15.36496386,0.919079285,427.0054323,2020-06-06,0.38798375
198,158,26760.83075,25330.41351,27700.00624,20585.01,35003.18212,3.91768125,3.209604885,1.665713107,5.08632107,15.36496386,0.919079285,427.0054323,2022-06-07,0.387563333
199,158,26760.83075,25330.41351,27700.00624,20585.01,35003.18212,3.91768125,3.209604885,1.665713107,5.08632107,15.36496386,0.919079285,427.0054323,2019-06-07,0.189122632
200,158,26760.83075,25330.41351,27700.00624,20585.01,35003.18212,3.91768125,3.209604885,1.665713107,5.08632107,15.36496386,0.919079285,427.0054323,2023-06-07,0.525534167
201,158,26760.83075,25330.41351,27700.00624,20585.01,35003.18212,3.91768125,3.209604885,1.665713107,5.08632107,15.36496386,0.919079285,427.0054323,2018-06-07,0.451227604
202,159,26903.89936,25481.23219,27767.58448,20585.01,35003.18212,4.077596875,3.209604885,1.665713107,5.08632107,15.36496386,1.426064953,430.1458578,2021-06-08,0.343558646
203,159,26903.89936,25481.23219,27767.58448,20585.01,35003.18212,4.077596875,3.209604885,1.665713107,5.08632107,15.36496386,1.426064953,430.1458578,2022-06-08,0.375218229
204,159,26903.89936,25481.23219,27767.58448,20585.01,35003.18212,4.077596875,3.209604885,1.665713107,5.08632107,15.36496386,1.426064953,430.1458578,2019-06-08,0.193409896
205,159,26903.89936,25481.23219,27767.58448,20585.01,35003.18212,4.077596875,3.209604885,1.665713107,5.08632107,15.36496386,1.426064953,430.1458578,2023-06-08,0.497261875
206,159,26903.89936,25481.23219,27767.58448,20585.01,35003.18212,4.077596875,3.209604885,1.665713107,5.08632107,15.36496386,1.426064953,430.1458578,2018-06-08,0.423622396
207,159,26903.89936,25481.23219,27767.58448,20585.01,35003.18212,4.077596875,3.209604885,1.665713107,5.08632107,15.36496386,1.426064953,430.1458578,2020-06-07,0.373939688
208,160,27044.61998,25631.364,27835.16272,20585.01,35003.18212,3.87976226,3.209604885,1.665713107,5.08632107,15.36496386,2.242251519,441.9555507,2022-06-09,0.367082396
209,160,27044.61998,25631.364,27835.16272,20585.01,35003.18212,3.87976226,3.209604885,1.665713107,5.08632107,15.36496386,2.242251519,441.9555507,2018-06-09,0.406670938
210,160,27044.61998,25631.364,27835.16272,20585.01,35003.18212,3.87976226,3.209604885,1.665713107,5.08632107,15.36496386,2.242251519,441.9555507,2019-06-09,0.188472917
211,160,27044.61998,25631.364,27835.16272,20585.01,35003.18212,3.87976226,3.209604885,1.665713107,5.08632107,15.36496386,2.242251519,441.9555507,2023-06-09,0.480390729
212,160,27044.61998,25631.364,27835.16272,20585.01,35003.18212,3.87976226,3.209604885,1.665713107,5.08632107,15.36496386,2.242251519,441.9555507,2020-06-08,0.356617396
213,160,27044.61998,25631.364,27835.16272,20585.01,35003.18212,3.87976226,3.209604885,1.665713107,5.08632107,15.36496386,2.242251519,441.9555507,2021-06-09,0.357450521
214,161,27182.92879,25780.78969,27902.74096,20585.01,35003.18212,3.76672356,3.209604885,1.665713107,5.08632107,15.36496386,2.87617966,433.1632033,2023-06-10,0.459316146
215,161,27182.92879,25780.78969,27902.74096,20585.01,35003.18212,3.76672356,3.209604885,1.665713107,5.08632107,15.36496386,2.87617966,433.1632033,2018-06-10,0.40229
216,161,27182.92879,25780.78969,27902.74096,20585.01,35003.18212,3.76672356,3.209604885,1.665713107,5.08632107,15.36496386,2.87617966,433.1632033,2019-06-10,0.185790833
217,161,27182.92879,25780.78969,27902.74096,20585.01,35003.18212,3.76672356,3.209604885,1.665713107,5.08632107,15.36496386,2.87617966,433.1632033,2020-06-09,0.34802625
218,161,27182.92879,25780.78969,27902.74096,20585.01,35003.18212,3.76672356,3.209604885,1.665713107,5.08632107,15.36496386,2.87617966,433.1632033,2021-06-10,0.330133542
219,161,27182.92879,25780.78969,27902.74096,20585.01,35003.18212,3.76672356,3.209604885,1.665713107,5.08632107,15.36496386,2.87617966,433.1632033,2022-06-10,0.363703646
220,162,27318.76196,25929.49003,27970.3192,20585.01,35003.18212,3.809418042,3.209604885,1.665713107,5.08632107,15.36496386,2.49922483,432.0008852,2020-06-10,0.356721042
221,162,27318.76196,25929.49003,27970.3192,20585.01,35003.18212,3.809418042,3.209604885,1.665713107,5.08632107,15.36496386,2.49922483,432.0008852,2023-06-11,0.443473021
222,162,27318.76196,25929.49003,27970.3192,20585.01,35003.18212,3.809418042,3.209604885,1.665713107,5.08632107,15.36496386,2.49922483,432.0008852,2021-06-11,0.297865128
223,162,27318.76196,25929.49003,27970.3192,20585.01,35003.18212,3.809418042,3.209604885,1.665713107,5.08632107,15.36496386,2.49922483,432.0008852,2022-06-11,0.359651146
224,162,27318.76196,25929.49003,27970.3192,20585.01,35003.18212,3.809418042,3.209604885,1.665713107,5.08632107,15.36496386,2.49922483,432.0008852,2018-06-11,0.439096458
225,162,27318.76196,25929.49003,27970.3192,20585.01,35003.18212,3.809418042,3.209604885,1.665713107,5.08632107,15.36496386,2.49922483,432.0008852,2019-06-11,0.179272917
226,163,27452.05567,26077.44579,28037.89744,20585.01,35003.18212,3.706228538,3.209604885,1.665713107,5.08632107,15.36496386,2.789358072,433.3686863,2020-06-11,0.338531979
227,163,27452.05567,26077.44579,28037.89744,20585.01,35003.18212,3.706228538,3.209604885,1.665713107,5.08632107,15.36496386,2.789358072,433.3686863,2018-06-12,0.437970313
228,163,27452.05567,26077.44579,28037.89744,20585.01,35003.18212,3.706228538,3.209604885,1.665713107,5.08632107,15.36496386,2.789358072,433.3686863,2021-06-12,0.282664375
229,163,27452.05567,26077.44579,28037.89744,20585.01,35003.18212,3.706228538,3.209604885,1.665713107,5.08632107,15.36496386,2.789358072,433.3686863,2023-06-12,0.430447188
230,163,27452.05567,26077.44579,28037.89744,20585.01,35003.18212,3.706228538,3.209604885,1.665713107,5.08632107,15.36496386,2.789358072,433.3686863,2019-06-12,0.173934167
231,163,27452.05567,26077.44579,28037.89744,20585.01,35003.18212,3.706228538,3.209604885,1.665713107,5.08632107,15.36496386,2.789358072,433.3686863,2022-06-12,0.350704792
232,164,27582.74611,26224.63773,28105.47568,20585.01,35003.18212,3.87376135,3.209604885,1.665713107,5.08632107,15.36496386,1.787441323,439.4966122,2018-06-13,0.41061375
233,164,27582.74611,26224.63773,28105.47568,20585.01,35003.18212,3.87376135,3.209604885,1.665713107,5.08632107,15.36496386,1.787441323,439.4966122,2020-06-12,0.333009271
234,164,27582.74611,26224.63773,28105.47568,20585.01,35003.18212,3.87376135,3.209604885,1.665713107,5.08632107,15.36496386,1.787441323,439.4966122,2022-06-13,0.344800313
235,164,27582.74611,26224.63773,28105.47568,20585.01,35003.18212,3.87376135,3.209604885,1.665713107,5.08632107,15.36496386,1.787441323,439.4966122,2019-06-13,0.181700417
236,164,27582.74611,26224.63773,28105.47568,20585.01,35003.18212,3.87376135,3.209604885,1.665713107,5.08632107,15.36496386,1.787441323,439.4966122,2023-06-13,0.418643021
237,164,27582.74611,26224.63773,28105.47568,20585.01,35003.18212,3.87376135,3.209604885,1.665713107,5.08632107,15.36496386,1.787441323,439.4966122,2021-06-13,0.269641042
238,165,27710.76944,26371.0466,28173.05392,20585.01,35003.18212,4.099998801,3.209604885,1.665713107,5.08632107,15.36496386,1.082035918,430.8607985,2022-06-14,0.333057292
239,165,27710.76944,26371.0466,28173.05392,20585.01,35003.18212,4.099998801,3.209604885,1.665713107,5.08632107,15.36496386,1.082035918,430.8607985,2023-06-14,0.415194271
240,165,27710.76944,26371.0466,28173.05392,20585.01,35003.18212,4.099998801,3.209604885,1.665713107,5.08632107,15.36496386,1.082035918,430.8607985,2020-06-13,0.488838542
241,165,27710.76944,26371.0466,28173.05392,20585.01,35003.18212,4.099998801,3.209604885,1.665713107,5.08632107,15.36496386,1.082035918,430.8607985,2018-06-14,0.386989688
242,165,27710.76944,26371.0466,28173.05392,20585.01,35003.18212,4.099998801,3.209604885,1.665713107,5.08632107,15.36496386,1.082035918,430.8607985,2021-06-14,0.259005208
243,165,27710.76944,26371.0466,28173.05392,20585.01,35003.18212,4.099998801,3.209604885,1.665713107,5.08632107,15.36496386,1.082035918,430.8607985,2019-06-14,0.17901988
244,166,27836.06184,26516.65319,28240.63216,20585.01,35003.18212,4.176696158,3.209604885,1.665713107,5.08632107,15.36496386,3.580526595,430.7829437,2023-06-15,0.407287083
245,166,27836.06184,26516.65319,28240.63216,20585.01,35003.18212,4.176696158,3.209604885,1.665713107,5.08632107,15.36496386,3.580526595,430.7829437,2020-06-14,0.387890625
246,166,27836.06184,26516.65319,28240.63216,20585.01,35003.18212,4.176696158,3.209604885,1.665713107,5.08632107,15.36496386,3.580526595,430.7829437,2022-06-15,0.326944688
247,166,27836.06184,26516.65319,28240.63216,20585.01,35003.18212,4.176696158,3.209604885,1.665713107,5.08632107,15.36496386,3.580526595,430.7829437,2021-06-15,0.247510521
248,166,27836.06184,26516.65319,28240.63216,20585.01,35003.18212,4.176696158,3.209604885,1.665713107,5.08632107,15.36496386,3.580526595,430.7829437,2018-06-15,0.375663646
249,166,27836.06184,26516.65319,28240.63216,20585.01,35003.18212,4.176696158,3.209604885,1.665713107,5.08632107,15.36496386,3.580526595,430.7829437,2019-06-15,0.18324234
250,167,27958.5595,26661.43824,28308.2104,20585.01,35003.18212,4.302176812,3.209604885,1.665713107,5.08632107,15.36496386,1.426495033,431.8781972,2023-06-16,0.397366354
251,167,27958.5595,26661.43824,28308.2104,20585.01,35003.18212,4.302176812,3.209604885,1.665713107,5.08632107,15.36496386,1.426495033,431.8781972,2020-06-15,0.370538375
252,167,27958.5595,26661.43824,28308.2104,20585.01,35003.18212,4.302176812,3.209604885,1.665713107,5.08632107,15.36496386,1.426495033,431.8781972,2021-06-16,0.235777396
253,167,27958.5595,26661.43824,28308.2104,20585.01,35003.18212,4.302176812,3.209604885,1.665713107,5.08632107,15.36496386,1.426495033,431.8781972,2022-06-16,0.325913021
254,167,27958.5595,26661.43824,28308.2104,20585.01,35003.18212,4.302176812,3.209604885,1.665713107,5.08632107,15.36496386,1.426495033,431.8781972,2018-06-16,0.369644688
255,167,27958.5595,26661.43824,28308.2104,20585.01,35003.18212,4.302176812,3.209604885,1.665713107,5.08632107,15.36496386,1.426495033,431.8781972,2019-06-16,0.17950125
256,168,28078.22693,26805.38252,28454.77898,20585.01,35003.18212,4.48031401,3.209604885,1.665713107,5.08632107,15.36496386,2.76189898,438.0274569,2021-06-17,0.227260313
257,168,28078.22693,26805.38252,28454.77898,20585.01,35003.18212,4.48031401,3.209604885,1.665713107,5.08632107,15.36496386,2.76189898,438.0274569,2018-06-17,0.358786667
258,168,28078.22693,26805.38252,28454.77898,20585.01,35003.18212,4.48031401,3.209604885,1.665713107,5.08632107,15.36496386,2.76189898,438.0274569,2023-06-17,0.402528229
259,168,28078.22693,26805.38252,28454.77898,20585.01,35003.18212,4.48031401,3.209604885,1.665713107,5.08632107,15.36496386,2.76189898,438.0274569,2020-06-16,0.571718913
260,168,28078.22693,26805.38252,28454.77898,20585.01,35003.18212,4.48031401,3.209604885,1.665713107,5.08632107,15.36496386,2.76189898,438.0274569,2022-06-17,0.345474583
261,168,28078.22693,26805.38252,28454.77898,20585.01,35003.18212,4.48031401,3.209604885,1.665713107,5.08632107,15.36496386,2.76189898,438.0274569,2019-06-17,0.1747275
262,169,28195.13287,26948.46681,28598.35335,20585.01,35003.18212,4.336282983,3.209604885,1.665713107,5.08632107,15.36496386,6.114031811,444.1040286,2019-06-18,0.170752292
263,169,28195.13287,26948.46681,28598.35335,20585.01,35003.18212,4.336282983,3.209604885,1.665713107,5.08632107,15.36496386,6.114031811,444.1040286,2023-06-18,0.491125313
264,169,28195.13287,26948.46681,28598.35335,20585.01,35003.18212,4.336282983,3.209604885,1.665713107,5.08632107,15.36496386,6.114031811,444.1040286,2020-06-17,0.478624535
265,169,28195.13287,26948.46681,28598.35335,20585.01,35003.18212,4.336282983,3.209604885,1.665713107,5.08632107,15.36496386,6.114031811,444.1040286,2022-06-18,0.334250521
266,169,28195.13287,26948.46681,28598.35335,20585.01,35003.18212,4.336282983,3.209604885,1.665713107,5.08632107,15.36496386,6.114031811,444.1040286,2021-06-18,0.232538542
267,169,28195.13287,26948.46681,28598.35335,20585.01,35003.18212,4.336282983,3.209604885,1.665713107,5.08632107,15.36496386,6.114031811,444.1040286,2018-06-18,0.346612396
268,170,28309.3698,27090.67185,28738.97248,20585.01,35003.18212,4.48339619,3.209604885,1.665713107,5.08632107,15.36496386,5.331311395,440.9016667,2022-06-19,0.345074063
269,170,28309.3698,27090.67185,28738.97248,20585.01,35003.18212,4.48339619,3.209604885,1.665713107,5.08632107,15.36496386,5.331311395,440.9016667,2021-06-19,0.227558125
270,170,28309.3698,27090.67185,28738.97248,20585.01,35003.18212,4.48339619,3.209604885,1.665713107,5.08632107,15.36496386,5.331311395,440.9016667,2023-06-19,0.437538542
271,170,28309.3698,27090.67185,28738.97248,20585.01,35003.18212,4.48339619,3.209604885,1.665713107,5.08632107,15.36496386,5.331311395,440.9016667,2020-06-18,0.394644271
272,170,28309.3698,27090.67185,28738.97248,20585.01,35003.18212,4.48339619,3.209604885,1.665713107,5.08632107,15.36496386,5.331311395,440.9016667,2018-06-19,0.331916667
273,170,28309.3698,27090.67185,28738.97248,20585.01,35003.18212,4.48339619,3.209604885,1.665713107,5.08632107,15.36496386,5.331311395,440.9016667,2019-06-19,0.173019684
274,171,28421.0302,27231.97841,28876.67536,20585.01,35003.18212,4.777462121,3.209604885,1.665713107,5.08632107,15.36496386,10.88568559,440.3372649,2018-06-20,0.331662396
275,171,28421.0302,27231.97841,28876.67536,20585.01,35003.18212,4.777462121,3.209604885,1.665713107,5.08632107,15.36496386,10.88568559,440.3372649,2021-06-20,0.40256625
276,171,28421.0302,27231.97841,28876.67536,20585.01,35003.18212,4.777462121,3.209604885,1.665713107,5.08632107,15.36496386,10.88568559,440.3372649,2023-06-20,0.410160313
277,171,28421.0302,27231.97841,28876.67536,20585.01,35003.18212,4.777462121,3.209604885,1.665713107,5.08632107,15.36496386,10.88568559,440.3372649,2019-06-20,0.170938229
278,171,28421.0302,27231.97841,28876.67536,20585.01,35003.18212,4.777462121,3.209604885,1.665713107,5.08632107,15.36496386,10.88568559,440.3372649,2022-06-20,0.331938854
279,171,28421.0302,27231.97841,28876.67536,20585.01,35003.18212,4.777462121,3.209604885,1.665713107,5.08632107,15.36496386,10.88568559,440.3372649,2020-06-19,0.396080417
280,172,28530.20653,27372.36726,29011.50097,20585.01,35003.18212,4.668353659,3.209604885,1.665713107,5.08632107,15.36496386,3.231772079,442.4527865,2018-06-21,0.3187685
281,172,28530.20653,27372.36726,29011.50097,20585.01,35003.18212,4.668353659,3.209604885,1.665713107,5.08632107,15.36496386,3.231772079,442.4527865,2022-06-21,0.334456354
282,172,28530.20653,27372.36726,29011.50097,20585.01,35003.18212,4.668353659,3.209604885,1.665713107,5.08632107,15.36496386,3.231772079,442.4527865,2019-06-21,0.169434583
283,172,28530.20653,27372.36726,29011.50097,20585.01,35003.18212,4.668353659,3.209604885,1.665713107,5.08632107,15.36496386,3.231772079,442.4527865,2023-06-21,0.401995625
284,172,28530.20653,27372.36726,29011.50097,20585.01,35003.18212,4.668353659,3.209604885,1.665713107,5.08632107,15.36496386,3.231772079,442.4527865,2021-06-21,0.366531563
285,172,28530.20653,27372.36726,29011.50097,20585.01,35003.18212,4.668353659,3.209604885,1.665713107,5.08632107,15.36496386,3.231772079,442.4527865,2020-06-20,0.773738542
286,173,28636.99128,27511.81916,29143.4883,20585.01,35003.18212,4.687333016,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,466.9637509,2018-06-22,0.330274792
287,173,28636.99128,27511.81916,29143.4883,20585.01,35003.18212,4.687333016,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,466.9637509,2019-06-22,0.200966042
288,173,28636.99128,27511.81916,29143.4883,20585.01,35003.18212,4.687333016,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,466.9637509,2023-06-22,0.387558438
289,173,28636.99128,27511.81916,29143.4883,20585.01,35003.18212,4.687333016,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,466.9637509,2020-06-21,1.152765208
290,173,28636.99128,27511.81916,29143.4883,20585.01,35003.18212,4.687333016,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,466.9637509,2021-06-22,0.338665729
291,173,28636.99128,27511.81916,29143.4883,20585.01,35003.18212,4.687333016,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,466.9637509,2022-06-22,0.363606354
292,174,28741.47692,27650.31488,29272.67632,20585.01,35003.18212,4.624723938,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,463.2086593,2023-06-23,0.386036771
293,174,28741.47692,27650.31488,29272.67632,20585.01,35003.18212,4.624723938,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,463.2086593,2020-06-22,0.910918125
294,174,28741.47692,27650.31488,29272.67632,20585.01,35003.18212,4.624723938,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,463.2086593,2019-06-23,0.185674271
295,174,28741.47692,27650.31488,29272.67632,20585.01,35003.18212,4.624723938,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,463.2086593,2018-06-23,0.338628229
296,174,28741.47692,27650.31488,29272.67632,20585.01,35003.18212,4.624723938,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,463.2086593,2021-06-23,0.312052083
297,174,28741.47692,27650.31488,29272.67632,20585.01,35003.18212,4.624723938,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,463.2086593,2022-06-23,0.346023854
298,175,28843.75594,27787.83517,29399.10402,20585.01,35003.18212,4.553330476,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,459.464577,2020-06-23,0.732849063
299,175,28843.75594,27787.83517,29399.10402,20585.01,35003.18212,4.553330476,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,459.464577,2023-06-24,0.369094167
300,175,28843.75594,27787.83517,29399.10402,20585.01,35003.18212,4.553330476,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,459.464577,2021-06-24,0.286142813
301,175,28843.75594,27787.83517,29399.10402,20585.01,35003.18212,4.553330476,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,459.464577,2019-06-24,0.1909575
302,175,28843.75594,27787.83517,29399.10402,20585.01,35003.18212,4.553330476,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,459.464577,2018-06-24,0.322242083
303,175,28843.75594,27787.83517,29399.10402,20585.01,35003.18212,4.553330476,3.209604885,1.665713107,5.08632107,15.36496386,3.209604885,459.464577,2022-06-24,0.33498
304,176,28943.92081,27924.3608,29522.81038,20585.01,35003.18212,4.842607619,3.209604885,1.665713107,5.08632107,15.36496386,5.734209923,464.3744801,2018-06-25,0.309915313
305,176,28943.92081,27924.3608,29522.81038,20585.01,35003.18212,4.842607619,3.209604885,1.665713107,5.08632107,15.36496386,5.734209923,464.3744801,2022-06-25,0.324542708
306,176,28943.92081,27924.3608,29522.81038,20585.01,35003.18212,4.842607619,3.209604885,1.665713107,5.08632107,15.36496386,5.734209923,464.3744801,2020-06-24,1.050463158
307,176,28943.92081,27924.3608,29522.81038,20585.01,35003.18212,4.842607619,3.209604885,1.665713107,5.08632107,15.36496386,5.734209923,464.3744801,2023-06-25,0.358950208
308,176,28943.92081,27924.3608,29522.81038,20585.01,35003.18212,4.842607619,3.209604885,1.665713107,5.08632107,15.36496386,5.734209923,464.3744801,2021-06-25,0.279431977
309,176,28943.92081,27924.3608,29522.81038,20585.01,35003.18212,4.842607619,3.209604885,1.665713107,5.08632107,15.36496386,5.734209923,464.3744801,2019-06-25,0.182539479
