"","Year","Day","Elmt_ID","Chan_ID","Inflow","Outflow","Storage","Baseflow","Loss","Balance","discharge_modeled","date","flowing","topaz_id","Permanent_Identifier"
"2",2018,1,51,2,273.64,272.9,0.87,0,0.74,0,0.00315856481481481,2018-01-01,1,214,1005
"3",2018,1,51,2,273.64,272.9,0.87,0,0.74,0,0.00315856481481481,2018-01-01,1,214,1015
"4",2018,1,52,3,129.63,129.38,0.26,0,0.25,0,0.0014974537037037,2018-01-01,1,204,1023
"5",2018,1,53,4,118.85,118.72,0.14,0,0.13,0,0.00137407407407407,2018-01-01,1,194,1024
"6",2018,1,54,5,287.69,287.22,0.59,0,0.47,0,0.00332430555555556,2018-01-01,1,184,1017
"7",2018,1,54,5,287.69,287.22,0.59,0,0.47,0,0.00332430555555556,2018-01-01,1,184,1022
"8",2018,1,55,6,352.85,351.81,2.04,0,1.04,0,0.004071875,2018-01-01,1,174,1016
"9",2018,1,55,6,352.85,351.81,2.04,0,1.04,0,0.004071875,2018-01-01,1,174,1025
"10",2018,1,56,7,736.18,735.18,1.76,0,1,0,0.00850902777777778,2018-01-01,1,164,1020
"11",2018,1,57,8,360.14,359.02,2.09,0,1.12,0,0.00415532407407407,2018-01-01,1,154,1021
"12",2018,1,58,9,1342.56,1339.59,7.61,0,2.98,0,0.0155045138888889,2018-01-01,1,144,1019
"13",2018,1,59,10,1929.26,1926.01,9.72,0,3.24,0,0.0222917824074074,2018-01-01,1,134,1013
"14",2018,1,60,11,2253.55,2249.61,12.25,0,3.94,0,0.0260371527777778,2018-01-01,1,124,1004
"15",2018,1,61,12,270.06,269.51,0.89,0,0.56,0,0.0031193287037037,2018-01-01,1,114,1018
"16",2018,1,62,13,97.22,97.13,0.07,0,0.09,0,0.00112418981481481,2018-01-01,1,104,1014
"17",2018,1,63,14,409.82,409.24,0.75,0,0.58,0,0.00473657407407407,2018-01-01,1,94,1011
"18",2018,1,64,15,111.6,111.41,0.13,0,0.18,0,0.00128946759259259,2018-01-01,1,84,1006
"19",2018,1,64,15,111.6,111.41,0.13,0,0.18,0,0.00128946759259259,2018-01-01,1,84,1010
"20",2018,1,64,15,111.6,111.41,0.13,0,0.18,0,0.00128946759259259,2018-01-01,1,84,1012
"21",2018,1,65,16,486.05,484.73,2.06,0,1.32,0,0.00561030092592593,2018-01-01,1,74,1009
"22",2018,1,66,17,678.94,678.37,0.92,0,0.58,0,0.00785150462962963,2018-01-01,1,64,1008
"23",2018,1,67,18,1440.32,1436.31,10.53,0,4,0,0.0166239583333333,2018-01-01,1,54,1007
"24",2018,1,68,19,3703.93,3703.28,17.16,0,0.64,0,0.042862037037037,2018-01-01,1,44,1003
"25",2018,1,69,20,151.21,150.83,0.35,0,0.38,0,0.00174571759259259,2018-01-01,1,34,1002
"26",2018,1,70,21,3987.37,3984.06,17,0,3.31,0,0.0461118055555556,2018-01-01,1,24,1001
"28",2018,2,51,2,262.69,262.62,0.85,0,0.1,0,0.00303958333333333,2018-01-02,1,214,1005
"29",2018,2,51,2,262.69,262.62,0.85,0,0.1,0,0.00303958333333333,2018-01-02,1,214,1015
"30",2018,2,52,3,124.44,124.43,0.25,0,0.02,0,0.00144016203703704,2018-01-02,1,204,1023
"31",2018,2,53,4,114.09,114.08,0.14,0,0.01,0,0.00132037037037037,2018-01-02,1,194,1024
"32",2018,2,54,5,276.52,276.46,0.58,0,0.08,0,0.00319976851851852,2018-01-02,1,184,1017
"33",2018,2,54,5,276.52,276.46,0.58,0,0.08,0,0.00319976851851852,2018-01-02,1,184,1022
"34",2018,2,55,6,338.74,338.62,1.98,0,0.17,0,0.00391921296296296,2018-01-02,1,174,1016
"35",2018,2,55,6,338.74,338.62,1.98,0,0.17,0,0.00391921296296296,2018-01-02,1,174,1025
"36",2018,2,56,7,708.35,708.23,1.72,0,0.17,0,0.00819710648148148,2018-01-02,1,164,1020
"37",2018,2,57,8,345.74,345.63,2.04,0,0.17,0,0.00400034722222222,2018-01-02,1,154,1021
"38",2018,2,58,9,1292.28,1291.91,7.42,0,0.57,0,0.014952662037037,2018-01-02,1,144,1019
"39",2018,2,59,10,1858.62,1858.2,9.48,0,0.66,0,0.0215069444444444,2018-01-02,1,134,1013
"40",2018,2,60,11,2172.72,2172.22,11.95,0,0.8,0,0.0251414351851852,2018-01-02,1,124,1004
"41",2018,2,61,12,259.26,259.2,0.87,0,0.08,0,0.003,2018-01-02,1,114,1018
"42",2018,2,62,13,93.33,93.33,0.07,0,0.01,0,0.00108020833333333,2018-01-02,1,104,1014
"43",2018,2,63,14,393.98,393.92,0.73,0,0.09,0,0.00455925925925926,2018-01-02,1,94,1011
"44",2018,2,64,15,107.14,107.12,0.12,0,0.01,0,0.00123981481481481,2018-01-02,1,84,1006
"45",2018,2,64,15,107.14,107.12,0.12,0,0.01,0,0.00123981481481481,2018-01-02,1,84,1010
"46",2018,2,64,15,107.14,107.12,0.12,0,0.01,0,0.00123981481481481,2018-01-02,1,84,1012
"47",2018,2,65,16,466.62,466.49,2.01,0,0.19,0,0.00539918981481481,2018-01-02,1,74,1009
"48",2018,2,66,17,653.1,653.04,0.89,0,0.09,0,0.00755833333333333,2018-01-02,1,64,1008
"49",2018,2,67,18,1385.56,1385.06,10.27,0,0.76,0,0.016030787037037,2018-01-02,1,54,1007
"50",2018,2,68,19,3574.56,3574.83,16.74,0,0.15,0,0.0413753472222222,2018-01-02,1,44,1003
"51",2018,2,69,20,145.17,145.15,0.34,0,0.03,0,0.00167997685185185,2018-01-02,1,34,1002
"52",2018,2,70,21,3847.9,3847.58,16.58,0,0.73,0,0.0445321759259259,2018-01-02,1,24,1001
"54",2018,3,51,2,252.18,252.14,0.82,0,0.07,0,0.00291828703703704,2018-01-03,1,214,1005
"55",2018,3,51,2,252.18,252.14,0.82,0,0.07,0,0.00291828703703704,2018-01-03,1,214,1015
"56",2018,3,52,3,119.47,119.47,0.24,0,0.01,0,0.00138275462962963,2018-01-03,1,204,1023
"57",2018,3,53,4,109.53,109.53,0.13,0,0.01,0,0.00126770833333333,2018-01-03,1,194,1024
"58",2018,3,54,5,265.48,265.43,0.56,0,0.06,0,0.00307210648148148,2018-01-03,1,184,1017
"59",2018,3,54,5,265.48,265.43,0.56,0,0.06,0,0.00307210648148148,2018-01-03,1,184,1022
"60",2018,3,55,6,325.18,325.1,1.93,0,0.13,0,0.00376273148148148,2018-01-03,1,174,1016
"61",2018,3,55,6,325.18,325.1,1.93,0,0.13,0,0.00376273148148148,2018-01-03,1,174,1025
"62",2018,3,56,7,680.08,680,1.67,0,0.13,0,0.00787037037037037,2018-01-03,1,164,1020
"63",2018,3,57,8,331.9,331.84,1.98,0,0.12,0,0.00384074074074074,2018-01-03,1,154,1021
"64",2018,3,58,9,1240.72,1240.47,7.21,0,0.46,0,0.0143572916666667,2018-01-03,1,144,1019
"65",2018,3,59,10,1784.54,1784.25,9.22,0,0.55,0,0.0206510416666667,2018-01-03,1,134,1013
"66",2018,3,60,11,2086.18,2085.85,11.62,0,0.67,0,0.0241417824074074,2018-01-03,1,124,1004
"67",2018,3,61,12,248.89,248.86,0.84,0,0.06,0,0.00288032407407407,2018-01-03,1,114,1018
"68",2018,3,62,13,89.6,89.6,0.07,0,0,0,0.00103703703703704,2018-01-03,1,104,1014
"69",2018,3,63,14,378.25,378.21,0.71,0,0.06,0,0.00437743055555556,2018-01-03,1,94,1011
"70",2018,3,64,15,102.85,102.85,0.12,0,0,0,0.00119039351851852,2018-01-03,1,84,1006
"71",2018,3,64,15,102.85,102.85,0.12,0,0,0,0.00119039351851852,2018-01-03,1,84,1010
"72",2018,3,64,15,102.85,102.85,0.12,0,0,0,0.00119039351851852,2018-01-03,1,84,1012
"73",2018,3,65,16,447.95,447.87,1.95,0,0.14,0,0.00518368055555556,2018-01-03,1,74,1009
"74",2018,3,66,17,627.03,626.99,0.87,0,0.06,0,0.0072568287037037,2018-01-03,1,64,1008
"75",2018,3,67,18,1330.26,1329.92,9.98,0,0.62,0,0.0153925925925926,2018-01-03,1,54,1007
"76",2018,3,68,19,3432.35,3432.69,16.28,0,0.13,0,0.0397302083333333,2018-01-03,1,44,1003
"77",2018,3,69,20,139.36,139.36,0.33,0,0,0,0.00161296296296296,2018-01-03,1,34,1002
"78",2018,3,70,21,3694.86,3694.69,16.12,0,0.63,0,0.0427626157407407,2018-01-03,1,24,1001
"80",2018,4,51,2,242.1,241.51,0.8,0,0.61,0,0.00279525462962963,2018-01-04,1,214,1005
"81",2018,4,51,2,242.1,241.51,0.8,0,0.61,0,0.00279525462962963,2018-01-04,1,214,1015
"82",2018,4,52,3,114.69,114.48,0.24,0,0.21,0,0.001325,2018-01-04,1,204,1023
"83",2018,4,53,4,105.15,105.04,0.13,0,0.11,0,0.00121574074074074,2018-01-04,1,194,1024
"84",2018,4,54,5,254.55,254.18,0.55,0,0.38,0,0.00294189814814815,2018-01-04,1,184,1017
"85",2018,4,54,5,254.55,254.18,0.55,0,0.38,0,0.00294189814814815,2018-01-04,1,184,1022
"86",2018,4,55,6,312.18,311.39,1.87,0,0.84,0,0.00360405092592593,2018-01-04,1,174,1016
"87",2018,4,55,6,312.18,311.39,1.87,0,0.84,0,0.00360405092592593,2018-01-04,1,174,1025
"88",2018,4,56,7,651.53,650.77,1.62,0,0.81,0,0.00753206018518519,2018-01-04,1,164,1020
"89",2018,4,57,8,318.63,317.77,1.92,0,0.92,0,0.00367789351851852,2018-01-04,1,154,1021
"90",2018,4,58,9,1188.28,1186.15,6.99,0,2.35,0,0.013728587962963,2018-01-04,1,144,1019
"91",2018,4,59,10,1707.92,1705.69,8.94,0,2.52,0,0.0197417824074074,2018-01-04,1,134,1013
"92",2018,4,60,11,1995.47,1992.77,11.26,0,3.06,0,0.0230644675925926,2018-01-04,1,124,1004
"93",2018,4,61,12,238.94,238.5,0.82,0,0.46,0,0.00276041666666667,2018-01-04,1,114,1018
"94",2018,4,62,13,86.01,85.94,0.07,0,0.08,0,0.000994675925925926,2018-01-04,1,104,1014
"95",2018,4,63,14,362.64,362.19,0.69,0,0.47,0,0.00419201388888889,2018-01-04,1,94,1011
"96",2018,4,64,15,98.74,98.58,0.12,0,0.16,0,0.00114097222222222,2018-01-04,1,84,1006
"97",2018,4,64,15,98.74,98.58,0.12,0,0.16,0,0.00114097222222222,2018-01-04,1,84,1010
"98",2018,4,64,15,98.74,98.58,0.12,0,0.16,0,0.00114097222222222,2018-01-04,1,84,1012
"99",2018,4,65,16,430.03,429,1.9,0,1.09,0,0.00496527777777778,2018-01-04,1,74,1009
"100",2018,4,66,17,600.84,600.39,0.84,0,0.47,0,0.00694895833333333,2018-01-04,1,64,1008
"101",2018,4,67,18,1274.63,1271.78,9.68,0,3.15,0,0.0147196759259259,2018-01-04,1,54,1007
"102",2018,4,68,19,3280.47,3280.49,15.77,0,0.48,0,0.0379686342592593,2018-01-04,1,44,1003
"103",2018,4,69,20,133.78,133.46,0.33,0,0.33,0,0.00154467592592593,2018-01-04,1,34,1002
"104",2018,4,70,21,3531.85,3529.83,15.62,0,2.52,0,0.0408545138888889,2018-01-04,1,24,1001
"106",2018,5,51,2,232.41,232.04,0.78,0,0.39,0,0.00268564814814815,2018-01-05,1,214,1005
"107",2018,5,51,2,232.41,232.04,0.78,0,0.39,0,0.00268564814814815,2018-01-05,1,214,1015
"108",2018,5,52,3,110.1,109.96,0.23,0,0.15,0,0.00127268518518519,2018-01-05,1,204,1023
"109",2018,5,53,4,100.94,100.87,0.13,0,0.07,0,0.00116747685185185,2018-01-05,1,194,1024
"110",2018,5,54,5,244.46,244.22,0.53,0,0.26,0,0.00282662037037037,2018-01-05,1,184,1017
"111",2018,5,54,5,244.46,244.22,0.53,0,0.26,0,0.00282662037037037,2018-01-05,1,184,1022
"112",2018,5,55,6,299.69,299.17,1.82,0,0.57,0,0.00346261574074074,2018-01-05,1,174,1016
"113",2018,5,55,6,299.69,299.17,1.82,0,0.57,0,0.00346261574074074,2018-01-05,1,174,1025
"114",2018,5,56,7,625.91,625.41,1.58,0,0.55,0,0.00723854166666667,2018-01-05,1,164,1020
"115",2018,5,57,8,305.88,305.39,1.87,0,0.55,0,0.00353460648148148,2018-01-05,1,154,1021
"116",2018,5,58,9,1141.74,1140.26,6.8,0,1.67,0,0.0131974537037037,2018-01-05,1,144,1019
"117",2018,5,59,10,1641.35,1639.75,8.7,0,1.84,0,0.018978587962963,2018-01-05,1,134,1013
"118",2018,5,60,11,1917.96,1916.03,10.96,0,2.24,0,0.0221762731481481,2018-01-05,1,124,1004
"119",2018,5,61,12,229.38,229.12,0.8,0,0.28,0,0.00265185185185185,2018-01-05,1,114,1018
"120",2018,5,62,13,82.57,82.52,0.06,0,0.05,0,0.000955092592592592,2018-01-05,1,104,1014
"121",2018,5,63,14,348.31,348.05,0.67,0,0.29,0,0.00402835648148148,2018-01-05,1,94,1011
"122",2018,5,64,15,94.79,94.68,0.11,0,0.11,0,0.00109583333333333,2018-01-05,1,84,1006
"123",2018,5,64,15,94.79,94.68,0.11,0,0.11,0,0.00109583333333333,2018-01-05,1,84,1010
"124",2018,5,64,15,94.79,94.68,0.11,0,0.11,0,0.00109583333333333,2018-01-05,1,84,1012
"125",2018,5,65,16,412.83,412.21,1.84,0,0.67,0,0.00477094907407407,2018-01-05,1,74,1009
"126",2018,5,66,17,577.21,576.96,0.82,0,0.28,0,0.00667777777777778,2018-01-05,1,64,1008
"127",2018,5,67,18,1224.57,1222.59,9.42,0,2.24,0,0.0141503472222222,2018-01-05,1,54,1007
"128",2018,5,68,19,3153.91,3153.96,15.35,0,0.38,0,0.0365041666666667,2018-01-05,1,44,1003
"129",2018,5,69,20,128.43,128.21,0.32,0,0.23,0,0.00148391203703704,2018-01-05,1,34,1002
"130",2018,5,70,21,3395.35,3393.85,15.2,0,1.91,0,0.0392806712962963,2018-01-05,1,24,1001
"132",2018,6,51,2,223.12,222.75,0.76,0,0.39,0,0.002578125,2018-01-06,1,214,1005
"133",2018,6,51,2,223.12,222.75,0.76,0,0.39,0,0.002578125,2018-01-06,1,214,1015
"134",2018,6,52,3,105.7,105.6,0.22,0,0.1,0,0.00122222222222222,2018-01-06,1,204,1023
"135",2018,6,53,4,96.9,96.84,0.12,0,0.07,0,0.00112083333333333,2018-01-06,1,194,1024
"136",2018,6,54,5,234.72,234.48,0.52,0,0.26,0,0.00271388888888889,2018-01-06,1,184,1017
"137",2018,6,54,5,234.72,234.48,0.52,0,0.26,0,0.00271388888888889,2018-01-06,1,184,1022
"138",2018,6,55,6,287.7,287.19,1.77,0,0.57,0,0.00332395833333333,2018-01-06,1,174,1016
"139",2018,6,55,6,287.7,287.19,1.77,0,0.57,0,0.00332395833333333,2018-01-06,1,174,1025
"140",2018,6,56,7,600.89,600.38,1.53,0,0.55,0,0.00694884259259259,2018-01-06,1,164,1020
"141",2018,6,57,8,293.65,293.1,1.82,0,0.6,0,0.00339236111111111,2018-01-06,1,154,1021
"142",2018,6,58,9,1095.99,1094.51,6.61,0,1.67,0,0.0126679398148148,2018-01-06,1,144,1019
"143",2018,6,59,10,1575.54,1573.95,8.45,0,1.84,0,0.0182170138888889,2018-01-06,1,134,1013
"144",2018,6,60,11,1841.03,1839.11,10.65,0,2.24,0,0.0212859953703704,2018-01-06,1,124,1004
"145",2018,6,61,12,220.2,219.93,0.77,0,0.3,0,0.00254548611111111,2018-01-06,1,114,1018
"146",2018,6,62,13,79.27,79.23,0.06,0,0.04,0,0.000917013888888889,2018-01-06,1,104,1014
"147",2018,6,63,14,334.37,334.08,0.66,0,0.31,0,0.00386666666666667,2018-01-06,1,94,1011
"148",2018,6,64,15,91,90.92,0.11,0,0.08,0,0.00105231481481481,2018-01-06,1,84,1006
"149",2018,6,64,15,91,90.92,0.11,0,0.08,0,0.00105231481481481,2018-01-06,1,84,1010
"150",2018,6,64,15,91,90.92,0.11,0,0.08,0,0.00105231481481481,2018-01-06,1,84,1012
"151",2018,6,65,16,396.32,395.67,1.79,0,0.7,0,0.00457951388888889,2018-01-06,1,74,1009
"152",2018,6,66,17,554.1,553.81,0.8,0,0.31,0,0.00640983796296296,2018-01-06,1,64,1008
"153",2018,6,67,18,1175.48,1173.5,9.15,0,2.24,0,0.0135821759259259,2018-01-06,1,54,1007
"154",2018,6,68,19,3027.29,3027.34,14.91,0,0.38,0,0.0350386574074074,2018-01-06,1,44,1003
"155",2018,6,69,20,123.3,123.14,0.31,0,0.17,0,0.00142523148148148,2018-01-06,1,34,1002
"156",2018,6,70,21,3259.13,3257.64,14.78,0,1.91,0,0.0377041666666667,2018-01-06,1,24,1001
"158",2018,7,51,2,214.19,213.83,0.74,0,0.39,0,0.00247488425925926,2018-01-07,1,214,1005
"159",2018,7,51,2,214.19,213.83,0.74,0,0.39,0,0.00247488425925926,2018-01-07,1,214,1015
"160",2018,7,52,3,101.47,101.34,0.22,0,0.13,0,0.00117291666666667,2018-01-07,1,204,1023
"161",2018,7,53,4,93.03,92.97,0.12,0,0.07,0,0.00107604166666667,2018-01-07,1,194,1024
"162",2018,7,54,5,225.3,225.06,0.5,0,0.26,0,0.00260486111111111,2018-01-07,1,184,1017
"163",2018,7,54,5,225.3,225.06,0.5,0,0.26,0,0.00260486111111111,2018-01-07,1,184,1022
"164",2018,7,55,6,276.19,275.67,1.72,0,0.57,0,0.003190625,2018-01-07,1,174,1016
"165",2018,7,55,6,276.19,275.67,1.72,0,0.57,0,0.003190625,2018-01-07,1,174,1025
"166",2018,7,56,7,576.78,576.27,1.49,0,0.55,0,0.00666979166666667,2018-01-07,1,164,1020
"167",2018,7,57,8,281.9,281.35,1.77,0,0.6,0,0.00325636574074074,2018-01-07,1,154,1021
"168",2018,7,58,9,1052.03,1050.55,6.43,0,1.67,0,0.0121591435185185,2018-01-07,1,144,1019
"169",2018,7,59,10,1512.33,1510.72,8.22,0,1.84,0,0.0174851851851852,2018-01-07,1,134,1013
"170",2018,7,60,11,1767.12,1765.19,10.35,0,2.24,0,0.0204304398148148,2018-01-07,1,124,1004
"171",2018,7,61,12,211.39,211.12,0.75,0,0.3,0,0.00244351851851852,2018-01-07,1,114,1018
"172",2018,7,62,13,76.1,76.06,0.06,0,0.04,0,0.000880324074074074,2018-01-07,1,104,1014
"173",2018,7,63,14,320.98,320.69,0.64,0,0.31,0,0.00371168981481481,2018-01-07,1,94,1011
"174",2018,7,64,15,87.36,87.27,0.11,0,0.09,0,0.00101006944444444,2018-01-07,1,84,1006
"175",2018,7,64,15,87.36,87.27,0.11,0,0.09,0,0.00101006944444444,2018-01-07,1,84,1010
"176",2018,7,64,15,87.36,87.27,0.11,0,0.09,0,0.00101006944444444,2018-01-07,1,84,1012
"177",2018,7,65,16,380.47,379.82,1.74,0,0.7,0,0.00439606481481482,2018-01-07,1,74,1009
"178",2018,7,66,17,531.89,531.61,0.77,0,0.31,0,0.00615289351851852,2018-01-07,1,64,1008
"179",2018,7,67,18,1128.37,1126.39,8.9,0,2.24,0,0.0130369212962963,2018-01-07,1,54,1007
"180",2018,7,68,19,2905.66,2905.7,14.5,0,0.38,0,0.033630787037037,2018-01-07,1,44,1003
"181",2018,7,69,20,118.36,118.18,0.3,0,0.19,0,0.00136782407407407,2018-01-07,1,34,1002
"182",2018,7,70,21,3128.19,3126.69,14.36,0,1.91,0,0.0361885416666667,2018-01-07,1,24,1001
"184",2018,8,51,2,205.63,205.64,0.72,0,0,0,0.00238009259259259,2018-01-08,1,214,1005
"185",2018,8,51,2,205.63,205.64,0.72,0,0,0,0.00238009259259259,2018-01-08,1,214,1015
"186",2018,8,52,3,97.41,97.43,0.21,0,-0.02,0,0.00112766203703704,2018-01-08,1,204,1023
"187",2018,8,53,4,89.31,89.31,0.12,0,0,0,0.00103368055555556,2018-01-08,1,194,1024
"188",2018,8,54,5,216.5,216.49,0.49,0,0.02,0,0.0025056712962963,2018-01-08,1,184,1017
"189",2018,8,54,5,216.5,216.49,0.49,0,0.02,0,0.0025056712962963,2018-01-08,1,184,1022
"190",2018,8,55,6,265.14,265.14,1.67,0,0.05,0,0.00306875,2018-01-08,1,174,1016
"191",2018,8,55,6,265.14,265.14,1.67,0,0.05,0,0.00306875,2018-01-08,1,174,1025
"192",2018,8,56,7,554.64,554.63,1.45,0,0.05,0,0.0064193287037037,2018-01-08,1,164,1020
"193",2018,8,57,8,270.63,270.65,1.72,0,0.03,0,0.00313252314814815,2018-01-08,1,154,1021
"194",2018,8,58,9,1011.91,1011.86,6.26,0,0.22,0,0.0117113425925926,2018-01-08,1,144,1019
"195",2018,8,59,10,1455.53,1455.45,8,0,0.3,0,0.0168454861111111,2018-01-08,1,134,1013
"196",2018,8,60,11,1701.63,1701.03,10.09,0,0.87,0,0.0196878472222222,2018-01-08,1,124,1004
"197",2018,8,61,12,202.94,202.95,0.73,0,0.01,0,0.00234895833333333,2018-01-08,1,114,1018
"198",2018,8,62,13,73.06,73.06,0.06,0,0,0,0.000845601851851852,2018-01-08,1,104,1014
"199",2018,8,63,14,308.46,308.46,0.62,0,0.01,0,0.00357013888888889,2018-01-08,1,94,1011
"200",2018,8,64,15,83.87,83.87,0.1,0,0,0,0.000970717592592593,2018-01-08,1,84,1006
"201",2018,8,64,15,83.87,83.87,0.1,0,0,0,0.000970717592592593,2018-01-08,1,84,1010
"202",2018,8,64,15,83.87,83.87,0.1,0,0,0,0.000970717592592593,2018-01-08,1,84,1012
"203",2018,8,65,16,365.25,365.27,1.7,0,0.02,0,0.00422766203703704,2018-01-08,1,74,1009
"204",2018,8,66,17,511.37,511.37,0.75,0,0.02,0,0.00591863425925926,2018-01-08,1,64,1008
"205",2018,8,67,18,1084.87,1084.8,8.67,0,0.3,0,0.0125555555555556,2018-01-08,1,54,1007
"206",2018,8,68,19,2799.35,2799.56,14.13,0,0.16,0,0.0324023148148148,2018-01-08,1,44,1003
"207",2018,8,69,20,113.65,113.66,0.29,0,0,0,0.00131550925925926,2018-01-08,1,34,1002
"208",2018,8,70,21,3013.35,3012.92,14,0,0.79,0,0.0348717592592593,2018-01-08,1,24,1001
"210",2018,9,51,2,197.4,197.48,0.7,0,-0.06,0,0.00228564814814815,2018-01-09,1,214,1005
"211",2018,9,51,2,197.4,197.48,0.7,0,-0.06,0,0.00228564814814815,2018-01-09,1,214,1015
"212",2018,9,52,3,93.51,93.55,0.2,0,-0.03,0,0.00108275462962963,2018-01-09,1,204,1023
"213",2018,9,53,4,85.73,85.75,0.11,0,-0.01,0,0.000992476851851852,2018-01-09,1,194,1024
"214",2018,9,54,5,207.86,207.88,0.47,0,-0.01,0,0.00240601851851852,2018-01-09,1,184,1017
"215",2018,9,54,5,207.86,207.88,0.47,0,-0.01,0,0.00240601851851852,2018-01-09,1,184,1022
"216",2018,9,55,6,254.54,254.62,1.63,0,-0.03,0,0.00294699074074074,2018-01-09,1,174,1016
"217",2018,9,55,6,254.54,254.62,1.63,0,-0.03,0,0.00294699074074074,2018-01-09,1,174,1025
"218",2018,9,56,7,532.59,532.65,1.41,0,-0.03,0,0.00616493055555555,2018-01-09,1,164,1020
"219",2018,9,57,8,259.8,259.87,1.67,0,-0.02,0,0.00300775462962963,2018-01-09,1,154,1021
"220",2018,9,58,9,971.68,971.84,6.09,0,0.01,0,0.0112481481481481,2018-01-09,1,144,1019
"221",2018,9,59,10,1397.83,1398.01,7.78,0,0.04,0,0.0161806712962963,2018-01-09,1,134,1013
"222",2018,9,60,11,1634.34,1633.68,9.81,0,0.93,0,0.0189083333333333,2018-01-09,1,124,1004
"223",2018,9,61,12,194.82,194.85,0.71,0,-0.01,0,0.00225520833333333,2018-01-09,1,114,1018
"224",2018,9,62,13,70.14,70.14,0.06,0,0,0,0.000811805555555556,2018-01-09,1,104,1014
"225",2018,9,63,14,296.15,296.17,0.6,0,-0.01,0,0.00342789351851852,2018-01-09,1,94,1011
"226",2018,9,64,15,80.53,80.53,0.1,0,0,0,0.000932060185185185,2018-01-09,1,84,1006
"227",2018,9,64,15,80.53,80.53,0.1,0,0,0,0.000932060185185185,2018-01-09,1,84,1010
"228",2018,9,64,15,80.53,80.53,0.1,0,0,0,0.000932060185185185,2018-01-09,1,84,1012
"229",2018,9,65,16,350.64,350.75,1.65,0,-0.06,0,0.00405960648148148,2018-01-09,1,74,1009
"230",2018,9,66,17,491.01,491.05,0.73,0,-0.02,0,0.00568344907407407,2018-01-09,1,64,1008
"231",2018,9,67,18,1041.66,1041.88,8.43,0,0.02,0,0.0120587962962963,2018-01-09,1,54,1007
"232",2018,9,68,19,2688.55,2688.77,13.73,0,0.17,0,0.0311200231481481,2018-01-09,1,44,1003
"233",2018,9,69,20,109.12,109.13,0.28,0,0,0,0.0012630787037037,2018-01-09,1,34,1002
"234",2018,9,70,21,2894.03,2893.57,13.61,0,0.84,0,0.0334903935185185,2018-01-09,1,24,1001
"236",2018,10,51,2,189.5,189.02,0.68,0,0.51,0,0.00218773148148148,2018-01-10,1,214,1005
"237",2018,10,51,2,189.5,189.02,0.68,0,0.51,0,0.00218773148148148,2018-01-10,1,214,1015
"238",2018,10,52,3,89.77,89.6,0.2,0,0.18,0,0.00103703703703704,2018-01-10,1,204,1023
"239",2018,10,53,4,82.31,82.22,0.11,0,0.09,0,0.00095162037037037,2018-01-10,1,194,1024
"240",2018,10,54,5,199.24,198.94,0.46,0,0.31,0,0.0023025462962963,2018-01-10,1,184,1017
"241",2018,10,54,5,199.24,198.94,0.46,0,0.31,0,0.0023025462962963,2018-01-10,1,184,1022
"242",2018,10,55,6,244.36,243.72,1.58,0,0.69,0,0.00282083333333333,2018-01-10,1,174,1016
"243",2018,10,55,6,244.36,243.72,1.58,0,0.69,0,0.00282083333333333,2018-01-10,1,174,1025
"244",2018,10,56,7,509.95,509.33,1.37,0,0.66,0,0.00589502314814815,2018-01-10,1,164,1020
"245",2018,10,57,8,249.41,248.72,1.62,0,0.74,0,0.0028787037037037,2018-01-10,1,154,1021
"246",2018,10,58,9,930.06,928.35,5.9,0,1.9,0,0.0107447916666667,2018-01-10,1,144,1019
"247",2018,10,59,10,1336.74,1334.94,7.54,0,2.04,0,0.0154506944444444,2018-01-10,1,134,1013
"248",2018,10,60,11,1561.79,1559.86,9.5,0,2.24,0,0.0180539351851852,2018-01-10,1,124,1004
"249",2018,10,61,12,187.03,186.68,0.69,0,0.37,0,0.00216064814814815,2018-01-10,1,114,1018
"250",2018,10,62,13,67.33,67.27,0.05,0,0.06,0,0.000778587962962963,2018-01-10,1,104,1014
"251",2018,10,63,14,283.85,283.49,0.59,0,0.38,0,0.00328113425925926,2018-01-10,1,94,1011
"252",2018,10,64,15,77.29,77.16,0.1,0,0.13,0,0.000893055555555555,2018-01-10,1,84,1006
"253",2018,10,64,15,77.29,77.16,0.1,0,0.13,0,0.000893055555555555,2018-01-10,1,84,1010
"254",2018,10,64,15,77.29,77.16,0.1,0,0.13,0,0.000893055555555555,2018-01-10,1,84,1012
"255",2018,10,65,16,336.61,335.77,1.6,0,0.88,0,0.00388622685185185,2018-01-10,1,74,1009
"256",2018,10,66,17,470.28,469.91,0.71,0,0.38,0,0.00543877314814815,2018-01-10,1,64,1008
"257",2018,10,67,18,997.67,995.37,8.17,0,2.55,0,0.0115204861111111,2018-01-10,1,54,1007
"258",2018,10,68,19,2567.7,2567.79,13.3,0,0.34,0,0.0297197916666667,2018-01-10,1,44,1003
"259",2018,10,69,20,104.72,104.46,0.27,0,0.26,0,0.00120902777777778,2018-01-10,1,34,1002
"260",2018,10,70,21,2764.54,2763.05,13.18,0,1.91,0,0.0319797453703704,2018-01-10,1,24,1001
"262",2018,11,51,2,182.05,182.07,0.66,0,0,0,0.00210729166666667,2018-01-11,1,214,1005
"263",2018,11,51,2,182.05,182.07,0.66,0,0,0,0.00210729166666667,2018-01-11,1,214,1015
